,78000,2268877,177758,20181204,77400,80100,76600,,,,,,,
,77600,3131233,235381,20181203,72400,77900,71800,,,,,,,
,70700,665775,47106,20181130,70900,71700,70000,,,,,,,
,70500,1011528,73283,20181129,74300,74300,70500,,,,,,,
,72400,679949,49505,20181128,73500,73700,72100,,,,,,,
,73100,1000194,73272,20181127,74100,74800,72200,,,,,,,
,72900,1055003,76602,20181126,71500,73500,71300,,,,,,,
,70800,1063366,76470,20181123,71600,73700,70500,,,,,,,
,71600,1143191,82678,20181122,72300,73800,70700,,,,,,,
,72000,2201457,155735,20181121,70100,72900,68600,,,,,,,
,72000,1915486,140876,20181120,74400,75500,71800,,,,,,,
,75800,1954191,145338,20181119,72500,75900,72300,,,,,,,
,71700,1740396,126085,20181116,71400,73700,71000,,,,,,,
,71000,1762926,123220,20181115,70000,71700,68300,,,,,,,
,69100,2900457,200159,20181114,67400,72000,66500,,,,,,,
,67700,3029453,200258,20181113,64200,68300,63500,,,,,,,
,65600,2869552,193545,20181112,69800,70100,65500,,,,,,,
,72200,1486946,108491,20181109,75200,75600,71300,,,,,,,
,75600,1627742,125301,20181108,78600,79200,75600,,,,,,,
,76200,2177460,165607,20181107,75200,77800,74000,,,,,,,
,74800,1880017,140859,20181106,77200,77300,73500,,,,,,,
,76900,2339659,179807,20181105,77500,78700,75700,,,,,,,
,76000,3371093,248445,20181102,70800,76900,70200,,,,,,,
,69000,1839282,129166,20181101,70000,71400,68600,,,,,,,
,68900,2424842,171316,20181031,72300,72500,68300,,,,,,,
,71500,4142992,289917,20181030,68700,71700,67900,,,,,,,
,68700,4153231,290642,20181029,70600,72300,67000,,,,,,,
,70200,3717405,271475,20181026,77200,77200,70200,,,,,,,
,75500,4162679,309790,20181025,74500,76700,71400,,,,,,,
,77700,3335431,267462,20181024,83000,83900,75400,,,,,,,
,81500,2890989,242489,20181023,86300,86800,80700,,,,,,,
,88000,1765611,154373,20181022,85500,89200,84800,,,,,,,
,86000,2738449,231657,20181019,85300,86200,82200,,,,,,,
,85800,1298097,112966,20181018,88300,89100,85600,,,,,,,
,88300,2472552,219785,20181017,91400,92300,86100,,,,,,,
,88200,2133588,186917,20181016,86300,89400,84700,,,,,,,
,85000,3003138,264290,20181015,91000,91200,84100,,,,,,,
,89700,4429117,378237,20181012,81200,89900,80200,,,,,,,
,79600,2954603,237402,20181011,79500,82300,78900,,,,,,,
,83900,3215786,269393,20181010,83700,85300,81900,,,,,,,
,82300,3922977,339876,20181008,86700,91000,81000,,,,,,,
,88200,3890239,351143,20181005,94700,95500,87400,,,,,,,
,95200,3171820,298877,20181004,92500,97300,91400,,,,,,,
,91400,4372464,430926,20181002,105800,106400,91400,,,,,,,
,106800,2360004,246204,20181001,103300,107700,100200,,,,,,,
,102400,1685551,172356,20180928,104200,105300,100000,,,,,,,
,103000,2196608,225836,20180927,99000,104900,98900,,,,,,,
,99800,2601821,258181,20180921,101500,102600,96600,,,,,,,
,100100,6133215,637113,20180920,99700,111000,98800,,,,,,,
,99400,2148592,210576,20180919,96600,99500,96200,,,,,,,
,95300,2374544,228882,20180918,94400,98100,93300,,,,,,,
,93900,2349573,221724,20180917,94400,96800,92300,,,,,,,
,93100,5450765,498401,20180914,86900,95000,84800,,,,,,,
,86700,3285025,285431,20180913,85600,89700,84800,,,,,,,
,84700,6042933,496928,20180912,76800,86100,76700,,,,,,,
,76200,798745,61097,20180911,76800,77600,75900,,,,,,,
,76400,928629,70844,20180910,75300,77500,74800,,,,,,,
,75400,1439327,108325,20180907,74000,77100,73500,,,,,,,
,75200,1598966,120925,20180906,77100,77900,74300,,,,,,,
,76800,1722240,134266,20180905,78300,79400,76500,,,,,,,
,77700,1307675,101442,20180904,78300,78600,76600,,,,,,,
,77100,3267044,255124,20180903,76400,80300,75700,,,,,,,
,76400,5987954,444573,20180831,67900,79100,67700,,,,,,,
,68500,1002923,67050,20180830,65800,68600,65400,,,,,,,
,66100,1044419,69474,20180829,67900,68100,65300,,,,,,,
,67400,1677504,113787,20180828,67300,69100,66500,,,,,,,
,66300,1302620,86131,20180827,66200,67500,64700,,,,,,,
,65000,2110154,137684,20180824,64600,66600,63700,,,,,,,
,62800,885404,55114,20180823,62000,62900,61200,,,,,,,
,62000,930691,58433,20180822,63500,64000,61600,,,,,,,
,62900,1662342,104816,20180821,61600,64200,61200,,,,,,,
,60500,1148053,70309,20180820,62000,62100,60300,,,,,,,
,61500,2558618,154666,20180817,57800,62000,57700,,,,,,,
,57500,1348411,76606,20180816,55300,58400,54400,,,,,,,
,57000,1515087,85557,20180814,55100,57700,54800,,,,,,,
,55200,1969557,112889,20180813,59900,60900,54800,,,,,,,
,60300,1699834,103920,20180810,61600,62900,59700,,,,,,,
,62200,2958273,179997,20180809,58500,62600,57400,,,,,,,
,58900,1263841,74701,20180808,59400,60400,58700,,,,,,,
,59000,1533578,89483,20180807,59300,59700,56400,,,,,,,
,58500,1644223,98013,20180806,59000,60800,58200,,,,,,,
,59200,1612282,95254,20180803,59000,60300,58200,,,,,,,
,58500,2381023,136908,20180802,58600,58700,55700,,,,,,,
,58300,5787849,331033,20180801,52500,60400,52400,,,,,,,
,52200,1991424,102153,20180731,49900,52700,49750,,,,,,,
,50200,2050824,101079,20180730,48800,51000,47550,,,,,,,
,49400,4038471,203085,20180727,49200,51800,48100,,,,,,,
,48900,5990446,288864,20180726,47300,50200,45600,,,,,,,
,46300,7419416,349589,20180725,50300,50800,45300,,,,,,,
,50300,3424127,181113,20180724,53800,54700,50300,,,,,,,
,53600,2667093,152428,20180723,61300,62000,53300,,,,,,,
,61800,2038993,128304,20180720,61900,65200,61100,,,,,,,
,62200,3812932,236415,20180719,67400,67700,58100,,,,,,,
,67100,854073,57867,20180718,69300,69900,66700,,,,,,,
,68700,741515,51360,20180717,70700,70900,68600,,,,,,,
,70300,550516,39189,20180716,71000,72200,70000,,,,,,,
,70400,507211,35799,20180713,70000,71600,69700,,,,,,,
,70500,504728,35520,20180712,70000,71300,69700,,,,,,,
,70000,719789,51135,20180711,72000,73000,70000,,,,,,,
,73200,482704,35582,20180710,73700,74500,73100,,,,,,,
,72800,1039642,77096,20180709,73900,76000,72700,,,,,,,
,73200,931255,68022,20180706,74400,74500,71200,,,,,,,
,74500,1573024,114297,20180705,68300,77500,68200,,,,,,,
,69000,819749,56162,20180704,68100,69600,67100,,,,,,,
,67900,990329,68005,20180703,69600,70500,66400,,,,,,,
,69100,1026229,72286,20180702,73300,73900,68700,,,,,,,
,73300,592266,42856,20180629,72600,73400,71000,,,,,,,
,72000,671455,49124,20180628,74300,74900,72000,,,,,,,
,74900,700671,53496,20180627,77600,78000,74900,,,,,,,
,77000,1015256,77081,20180626,74100,78400,73600,,,,,,,
,75300,1461095,109878,20180625,72500,77800,71800,,,,,,,
,72000,993932,70715,20180622,70500,72600,68900,,,,,,,
,71100,1010057,73389,20180621,75200,75700,70900,,,,,,,
,74800,1073113,80436,20180620,75800,76200,73500,,,,,,,
,72700,2036481,151768,20180619,78800,79000,72600,,,,,,,
,78900,1239998,98990,20180618,81100,82300,78000,,,,,,,
,81400,1602932,128272,20180615,78900,81600,78000,,,,,,,
,78600,986008,77682,20180614,78500,79500,77900,,,,,,,
,78500,1433531,113685,20180612,78500,81400,78200,,,,,,,
,78200,1022693,80772,20180611,79400,80600,78000,,,,,,,
,80300,1033078,83874,20180608,81700,82500,80000,,,,,,,
,81700,1391767,113759,20180607,80800,82800,80500,,,,,,,
,80500,2110623,171777,20180605,83100,83900,79300,,,,,,,
,78500,1343836,106780,20180604,81500,82300,77400,,,,,,,
,82000,1209685,98862,20180601,80500,83500,80400,,,,,,,
,80500,1491376,120634,20180531,82800,83100,79700,,,,,,,
,81400,1418513,113513,20180530,79700,81700,78100,,,,,,,
,78000,1801035,146788,20180529,82200,84100,77900,,,,,,,
,80500,1828545,146560,20180528,79800,82400,78200,,,,,,,
,82000,2386808,196684,20180525,80500,83900,80400,,,,,,,
,80400,2492807,193912,20180524,73600,80500,73500,,,,,,,
,74400,1255645,95051,20180523,77500,78100,74300,,,,,,,
,76900,903245,70032,20180521,77400,78700,76800,,,,,,,
,76700,1547616,120325,20180518,77400,79400,76300,,,,,,,
,76700,2125813,161395,20180517,76000,78500,73700,,,,,,,
,75000,2775889,207457,20180516,73200,76500,72400,,,,,,,
,71900,1485813,107055,20180515,72000,73400,70800,,,,,,,
,70200,1779496,125438,20180514,72300,73100,68700,,,,,,,
,72200,3404548,244977,20180511,67800,74400,67300,,,,,,,
,68800,2045440,141792,20180510,70300,71200,67700,,,,,,,
,69900,5941010,397676,20180509,66100,70300,64000,,,,,,,
,65700,4398823,317399,20180508,75100,78300,65700,,,,,,,
,75300,3066872,239930,20180504,82000,83500,75100,,,,,,,
,82200,1083164,91301,20180503,86200,86800,82200,,,,,,,
,85800,2033543,172361,20180502,82000,88300,80200,,,,,,,
,84100,1613698,137089,20180430,87000,87700,83300,,,,,,,
,88600,1516785,133005,20180427,87300,89100,85900,,,,,,,
,86500,2837188,244657,20180426,84700,88600,83900,,,,,,,
,82800,3496542,286476,20180425,82800,84600,79600,,,,,,,
,83300,3150133,272759,20180424,87400,89700,83200,,,,,,,
