"['005385', '현대차우', '4607', '-79100', '0.00', '0', '', '0.00', '', '0']"
"['005387', '현대차2우B', '16907', '-86600', '0.00', '0', '', '0.00', '', '0']"
"['005389', '현대차3우B', '855', '-75800', '0.00', '0', '', '0.00', '', '0']"
"['005390', '신성통상', '292450', '+1075', '19.55', '55', '3.6', '0.69', '12.67', '1565']"
"['005420', '코스모화학', '77399', '19100', '12.43', '1537', '23.9', '2.70', '13.77', '7066']"
"['005430', '한국공항', '5103', '-37700', '5.15', '7316', '7.5', '0.38', '0.67', '99734']"
"['005440', '현대그린푸드', '86223', '+13300', '10.24', '1299', '7.1', '0.78', '8.45', '17132']"
"['005450', '신한', '6557', '4730', '0.00', '0', '-7.2', '0.62', '7.30', '7682']"
"['005490', 'POSCO', '119660', '+319000', '9.26', '34464', '6.5', '0.64', '4.88', '501600']"
"['005500', '삼진제약', '48949', '+55400', '19.16', '2891', '19.7', '3.98', '13.92', '13919']"
"['005610', 'SPC삼립', '11287', '+127500', '27.21', '4685', '13.3', '3.93', '14.23', '32469']"
"['005680', '삼영전자', '82148', '+14550', '27.50', '529', '2.3', '0.62', '3.67', '23542']"
"['005690', '파미셀', '2333280', '+17150', '0.00', '0', '-52.1', '17.88', '', '959']"
"['005720', '넥센', '18352', '+6070', '4.05', '1499', '9.4', '0.38', '3.88', '16048']"
"['005725', '넥센우', '107', '-4150', '0.00', '0', '', '0.00', '', '0']"
"['005740', '크라운해태홀딩스', '10934', '14700', '1.02', '14475', '58.1', '0.79', '9.39', '18608']"
"['005745', '크라운해태홀딩스우', '1911', '-12900', '0.00', '0', '', '0.00', '', '0']"
"['005750', '대림B&Co', '94675', '+5250', '12.44', '422', '4.5', '0.55', '7.55', '9576']"
"['005800', '신영와코루', '82', '-142000', '14.00', '10140', '3.0', '0.42', '5.10', '338648']"
"['005810', '풍산홀딩스', '735', '-41050', '3.98', '10325', '10.3', '0.48', '3.47', '85824']"
"['005820', '원림', '336', '-19650', '10.39', '1892', '4.2', '0.48', '3.93', '40538']"
"['005830', 'DB손해보험', '121611', '-66400', '6.36', '10445', '15.0', '1.02', '', '65368']"
"['005850', '에스엘', '37065', '+20950', '7.46', '2810', '10.2', '0.74', '5.08', '28436']"
"['005870', '휴니드', '30155', '+8810', '7.49', '1177', '15.2', '1.08', '5.99', '8123']"
"['005880', '대한해운', '70445', '+23400', '4.51', '5186', '20.0', '0.86', '10.56', '27104']"
"['005930', '삼성전자', '5253451', '+46250', '7.71', '5997', '21.0', '1.64', '3.07', '28126']"
"['005935', '삼성전자우', '484353', '38150', '0.00', '0', '', '0.00', '', '0']"
"['005940', 'NH투자증권', '523710', '+12750', '10.90', '1170', '7.4', '0.79', '', '16087']"
"['005945', 'NH투자증권우', '9515', '+8940', '0.00', '0', '', '0.00', '', '0']"
"['005950', '이수화학', '35335', '-11600', '37.42', '310', '1.6', '0.63', '10.80', '18553']"
"['005960', '동부건설', '33958', '9770', '2.14', '4572', '34.6', '0.68', '1.85', '14425']"
"['005965', '동부건설우', '593', '-17600', '0.00', '0', '', '0.00', '', '0']"
"['005980', '성지건설', '0', '8770', '0.00', '0', '-18.6', '2.00', '', '4390']"
"['006040', '동원산업', '2369', '+296000', '5.97', '49609', '19.7', '1.10', '6.10', '269402']"
"['006060', '화승인더', '387510', '-8530', '12.87', '663', '15.4', '1.95', '5.70', '4379']"
"['006090', '사조오양', '23450', '+11450', '4.50', '2546', '17.3', '0.73', '6.09', '15779']"
"['006110', '삼아알미늄', '360624', '-5970', '542.73', '11', '0.1', '0.63', '11.70', '9478']"
"['006120', 'SK디스커버리', '18837', '+31700', '1.03', '30647', '54.0', '0.36', '9.10', '88491']"
"['006125', 'SK디스커버리우', '1863', '-15500', '0.00', '0', '', '0.00', '', '0']"
"['006200', '한국전자홀딩스', '44108', '-871', '8.62', '101', '3.7', '0.34', '2.80', '2552']"
"['006220', '제주은행', '4877', '-5680', '5.12', '1110', '6.8', '0.31', '', '18293']"
"['006260', 'LS', '94886', '67400', '6.30', '10691', '11.5', '0.80', '7.29', '84524']"
"['006280', '녹십자', '24041', '+187000', '40.09', '4665', '5.2', '2.10', '18.32', '89010']"
"['006340', '대원전선', '659338', '+1955', '195.50', '10', '0.9', '1.72', '38.45', '1136']"
"['006345', '대원전선우', '37565', '+4190', '0.00', '0', '', '0.00', '', '0']"
"['006360', 'GS건설', '305139', '-48000', '0.00', '0', '-5.2', '1.09', '12.89', '44190']"
"['006370', '대구백화점', '1149', '-9760', '0.00', '0', '-4.7', '0.31', '', '31301']"
"['006380', '카프로', '141956', '+6350', '20.55', '309', '4.8', '0.96', '5.93', '6590']"
"['006390', '한일현대시멘트', '116587', '73900', '20.14', '3670', '34.9', '5.92', '30.83', '12492']"
"['006400', '삼성SDI', '155245', '+224000', '22.80', '9824', '6.0', '1.40', '27.07', '159945']"
"['006405', '삼성SDI우', '461', '+93700', '0.00', '0', '', '0.00', '', '0']"
"['006490', '인스코비', '4588907', '+9690', '0.00', '0', '-1.5', '23.52', '450.21', '412']"
"['006570', '대림통상', '257', '-4480', '0.00', '0', '-3.8', '0.62', '14.05', '7264']"
"['006650', '대한유화', '26473', '+225500', '6.50', '34701', '15.5', '0.99', '4.42', '226646']"
"['006660', '삼성공조', '1822', '10700', '7.65', '1398', '5.6', '0.42', '-4.55', '25465']"
"['006740', '영풍제지', '49598', '3725', '17.25', '216', '4.0', '0.85', '9.37', '4400']"
"['006800', '미래에셋대우', '985177', '+7980', '8.65', '923', '7.2', '0.75', '', '10570']"
"['006805', '미래에셋대우우', '9289', '+4590', '0.00', '0', '', '0.00', '', '0']"
"['00680K', '미래에셋대우2우B', '69954', '+4140', '0.00', '0', '', '0.00', '', '0']"
"['006840', 'AK홀딩스', '28428', '-67100', '8.68', '7727', '15.1', '1.27', '3.02', '52954']"
"['006880', '신송홀딩스', '17249', '+5430', '0.00', '0', '-5.8', '0.46', '31.70', '11762']"
"['006890', '태경화학', '39891', '+4875', '34.57', '141', '1.7', '0.58', '12.22', '8401']"
"['006980', '우성사료', '89864', '-3160', '68.70', '46', '0.7', '0.59', '59.73', '5359']"
"['007070', 'GS리테일', '63429', '-36900', '24.04', '1535', '5.9', '1.40', '8.37', '26369']"
"['007110', '일신석재', '2679345', '+2170', '1085.00', '2', '0.3', '3.31', '108.68', '655']"
"['007120', '미래아이앤지', '225547', '+530', '0.00', '0', '-4.6', '0.84', '', '634']"
"['007160', '사조산업', '10308', '-58100', '6.57', '8847', '12.2', '0.76', '8.06', '76465']"
"['007210', '벽산', '39137', '+3300', '17.74', '186', '4.7', '0.97', '5.85', '3394']"
"['007280', '한국특수형강', '24588', '+3030', '4.71', '643', '19.2', '0.88', '4.61', '3430']"
"['007310', '오뚜기', '2825', '746000', '18.91', '39458', '12.3', '2.34', '12.12', '319178']"
"['007340', '디티알오토모티브', '9283', '+33300', '12.63', '2637', '7.8', '0.67', '3.54', '49436']"
"['007460', '에이프로젠 KIC', '123910', '+10100', '86.32', '117', '2.5', '3.36', '99.47', '3005']"
"['007540', '샘표', '19550', '-31300', '8.62', '3632', '6.4', '0.64', '2.63', '49201']"
"['007570', '일양약품', '61861', '+33750', '0.00', '0', '-0.5', '3.38', '21.66', '9996']"
"['007575', '일양약품우', '63', '+22900', '0.00', '0', '', '0.00', '', '0']"
"['007590', '동방아그로', '28225', '-7620', '14.94', '510', '4.6', '0.80', '5.84', '9492']"
"['007610', '선도전기', '494644', '+5710', '61.40', '93', '1.9', '1.14', '34.59', '4999']"
"['007630', '폴루스바이오팜', '111671', '+15300', '0.00', '0', '-18.1', '17.43', '', '878']"
"['007660', '이수페타시스', '106094', '-3405', '0.00', '0', '-7.6', '0.81', '16.35', '4184']"
"['007690', '국도화학', '3657', '+58400', '8.22', '7101', '9.2', '0.74', '5.42', '78858']"
"['007700', 'F&F', '84065', '+94900', '19.51', '4863', '28.7', '4.94', '13.30', '19218']"
"['007810', '코리아써키트', '23142', '-6720', '7.86', '855', '6.6', '0.50', '2.82', '13413']"
"['007815', '코리아써우', '1956', '-3335', '0.00', '0', '', '0.00', '', '0']"
"['00781K', '코리아써키트2우B', '625', '4790', '0.00', '0', '', '0.00', '', '0']"
"['007860', '서연', '37930', '+4810', '0.00', '0', '-2.8', '0.22', '5.65', '21594']"
"['007980', '태평양물산', '31953', '-2895', '13.16', '220', '7.9', '1.06', '10.52', '2730']"
"['008040', '사조동아원', '45449', '-1400', '3.97', '353', '26.4', '1.21', '11.16', '1153']"
"['008060', '대덕전자', '77390', '+8310', '9.72', '855', '7.2', '0.78', '3.00', '10658']"
"['008110', '대동전자', '272', '-3785', '18.11', '209', '0.4', '0.33', '-6.48', '11615']"
"['008250', '이건산업', '137093', '-13250', '23.25', '570', '3.4', '0.82', '9.46', '16251']"
"['008260', 'NI스틸', '87852', '+2980', '7.72', '386', '11.9', '0.86', '7.46', '3452']"
"['008350', '남선알미늄', '4561069', '+1270', '6.45', '197', '16.1', '0.95', '6.64', '1338']"
"['008355', '남선알미우', '35657', '-11250', '0.00', '0', '', '0.00', '', '0']"
"['008420', '문배철강', '1293480', '+3800', '6.82', '557', '10.5', '0.77', '15.32', '4964']"
"['008490', '서흥', '8756', '+29550', '14.81', '1995', '8.7', '1.27', '9.23', '23330']"
"['008500', '일정실업', '120', '+18700', '0.00', '0', '-10.4', '0.44', '', '42431']"
"['008560', '메리츠종금증권', '681079', '+3710', '5.85', '634', '13.8', '0.83', '', '4478']"
"['008600', '윌비스', '352908', '-1465', '133.18', '11', '0.4', '0.62', '8.55', '2350']"
"['008700', '아남전자', '7605714', '+4000', '0.00', '0', '-2.5', '4.45', '50.07', '898']"
"['008730', '율촌화학', '56327', '-12900', '11.72', '1101', '8.3', '0.95', '6.60', '13537']"
"['008770', '호텔신라', '348059', '+107000', '160.42', '667', '3.8', '6.41', '31.77', '16687']"
"['008775', '호텔신라우', '1893', '+56600', '0.00', '0', '', '0.00', '', '0']"
"['008870', '금비', '543', '-68700', '15.81', '4344', '3.8', '0.73', '3.77', '93582']"
"['008930', '한미사이언스', '78259', '+80500', '164.96', '488', '4.6', '7.68', '272.99', '10484']"
"['008970', '동양철관', '2678322', '+2755', '0.00', '0', '-45.9', '4.54', '495.32', '607']"
"['009070', 'KCTC', '40275', '+2750', '9.23', '298', '5.0', '0.45', '8.65', '6092']"
"['009140', '경인전자', '117', '23150', '0.00', '0', '-5.2', '0.65', '', '35687']"
"['009150', '삼성전기', '549904', '+153500', '71.76', '2139', '3.8', '2.81', '14.38', '54531']"
"['009155', '삼성전기우', '15575', '+53700', '0.00', '0', '', '0.00', '', '0']"
"['009160', 'SIMPAC', '112954', '+2790', '5.48', '509', '5.4', '0.34', '11.08', '8280']"
"['009180', '한솔로지스틱스', '102085', '-2125', '12.21', '174', '6.3', '0.74', '5.71', '2864']"
"['009190', '대양금속', '11456', '-5230', '6.96', '751', '46.5', '5.28', '6.61', '990']"
"['009200', '무림페이퍼', '119972', '+3510', '5.48', '641', '6.7', '0.36', '6.39', '9866']"
"['009240', '한샘', '83991', '+87800', '16.22', '5413', '18.3', '4.07', '12.82', '21565']"
"['009270', '신원', '2018548', '+2370', '0.00', '0', '-5.4', '0.89', '32.73', '2670']"
"['009275', '신원우', '4998', '+60200', '0.00', '0', '', '0.00', '', '0']"
"['009290', '광동제약', '325059', '+7480', '13.08', '572', '6.1', '1.00', '7.88', '7476']"
"['009310', '참엔지니어링', '84428', '-1640', '9.01', '182', '18.4', '1.68', '0.98', '976']"
"['009320', '대우부품', '180410', '-2260', '37.05', '61', '7.9', '2.83', '19.44', '800']"
"['009410', '태영건설', '167502', '-13850', '10.48', '1321', '10.1', '1.14', '5.22', '12120']"
"['009415', '태영건설우', '11692', '-5810', '0.00', '0', '', '0.00', '', '0']"
"['009420', '한올바이오파마', '830206', '+29550', '259.21', '114', '5.4', '13.88', '253.97', '2129']"
"['009440', 'KC그린홀딩스', '20078', '-4410', '19.01', '232', '3.2', '0.61', '3.22', '7226']"
"['009450', '경동나비엔', '38361', '+54900', '26.23', '2093', '10.7', '2.73', '11.36', '20135']"
"['009460', '한창제지', '526517', '+1015', '5.13', '198', '18.3', '0.86', '3.53', '1177']"
"['009470', '삼화전기', '177882', '-29800', '23.05', '1293', '30.2', '5.51', '18.28', '5410']"
"['009540', '현대중공업', '114912', '-113500', '2.65', '42777', '18.2', '0.61', '15.73', '187375']"
"['009580', '무림P&P', '444096', '+11000', '18.80', '585', '6.7', '1.22', '10.53', '9029']"
"['009680', '모토닉', '7818', '9380', '16.43', '571', '3.2', '0.78', '0.85', '11991']"
"['009770', '삼정펄프', '212', '-36100', '8.65', '4172', '5.8', '0.49', '-0.08', '73362']"
"['009810', '엔케이물산', '923808', '-700', '0.00', '0', '-14.7', '0.99', '', '709']"
"['009830', '한화케미칼', '820411', '+19600', '3.90', '5021', '14.6', '0.54', '5.41', '36250']"
"['009835', '한화케미칼우', '5384', '+12450', '0.00', '0', '', '0.00', '', '0']"
"['009970', '영원무역홀딩스', '992', '+54500', '8.83', '6169', '8.2', '0.84', '2.13', '65108']"
"['010040', '한국내화', '71963', '-3295', '6.01', '548', '10.1', '0.61', '7.43', '5387']"
"['010050', '우리종금', '45547454', '+815', '19.40', '42', '8.7', '1.88', '', '433']"
"['010060', 'OCI', '149737', '+110500', '11.22', '9849', '7.2', '0.79', '5.96', '140563']"
"['010100', '한국프랜지', '4479503', '+1835', '0.00', '0', '-9.8', '0.27', '17.58', '6832']"
"['010120', 'LS산전', '74475', '+71300', '19.90', '3583', '9.5', '1.87', '9.65', '38191']"
"['010130', '고려아연', '16866', '+395000', '11.10', '35591', '11.0', '1.25', '4.95', '315862']"
"['010140', '삼성중공업', '2146422', '-6970', '0.00', '0', '-5.6', '0.53', '', '13097']"
"['010145', '삼성중공우', '1433', '+48600', '0.00', '0', '', '0.00', '', '0']"
"['010420', '한솔PNS', '337075', '+1320', '11.00', '120', '7.1', '0.75', '1.92', '1754']"
"['010580', '지코', '905662', '+774', '0.00', '0', '-29.1', '1.97', '353.61', '392']"
"['010600', '웰바이오텍', '65530', '-8010', '0.00', '0', '-29.6', '4.80', '', '1670']"
"['010620', '현대미포조선', '127555', '-94600', '4.32', '21910', '20.1', '0.85', '10.97', '110839']"
"['010640', '진양폴리', '15374', '+2030', '37.59', '54', '3.0', '1.12', '67.85', '1820']"
"['010660', '화천기계', '447', '-20800', '70.75', '294', '0.5', '0.37', '3.56', '55972']"
"['010690', '화신', '30509', '-3255', '0.00', '0', '-8.1', '0.32', '11.13', '10100']"
"['010770', '평화홀딩스', '15410', '-4980', '0.00', '0', '-1.3', '0.44', '13.44', '11284']"
"['010780', '아이에스동서', '52770', '+35650', '5.61', '6355', '19.9', '1.03', '4.28', '34537']"
"['010820', '퍼스텍', '930575', '+5070', '65.00', '78', '4.9', '3.11', '49.08', '1628']"
"['010950', 'S-Oil', '244893', '+123500', '11.54', '10706', '18.8', '2.10', '9.91', '58682']"
"['010955', 'S-Oil우', '19153', '+92000', '0.00', '0', '', '0.00', '', '0']"
"['010960', '삼호개발', '37424', '+5350', '6.22', '860', '13.8', '0.81', '2.40', '6578']"
"['011000', '진원생명과학', '171699', '+6100', '0.00', '0', '-65.6', '3.53', '', '1726']"
"['011070', 'LG이노텍', '696561', '-137500', '18.62', '7386', '9.4', '1.67', '6.73', '82426']"
"['011090', '에넥스', '80235', '+1415', '36.28', '39', '3.7', '1.42', '11.67', '995']"
"['011150', 'CJ씨푸드', '42365', '+2695', '21.22', '127', '8.0', '1.62', '10.46', '1662']"
"['011155', 'CJ씨푸드1우', '241', '+28300', '0.00', '0', '', '0.00', '', '0']"
"['011160', '두산건설', '57628', '-2140', '0.00', '0', '-18.9', '0.22', '12.90', '9944']"
"['011170', '롯데케미칼', '110879', '+312500', '4.76', '65625', '21.5', '0.93', '2.77', '335215']"
"['011200', '현대상선', '1130277', '-4870', '0.00', '0', '-130.3', '1.71', '', '2853']"
"['011210', '현대위아', '83534', '-43200', '0.00', '0', '-2.0', '0.37', '7.24', '115466']"
"['011230', '삼화전자', '185002', '-3630', '0.00', '0', '-54.2', '5.42', '24.60', '670']"
"['011280', '태림포장', '37856', '+3460', '0.00', '0', '-0.0', '0.80', '17.30', '4343']"
"['011300', '성안', '28569', '+657', '0.00', '0', '-11.6', '0.44', '18.31', '1506']"
"['011330', '유니켐', '118711', '+1560', '13.57', '115', '18.5', '2.28', '26.56', '684']"
"['011390', '부산산업', '39050', '-216000', '72.92', '2962', '6.4', '4.56', '18.15', '47358']"
"['011420', '갤럭시아에스엠', '67991', '-1690', '0.00', '0', '-13.8', '1.15', '', '1470']"
"['011500', '한농화성', '22990', '+4610', '8.10', '569', '8.3', '0.66', '6.34', '6935']"
"['011690', '유양디앤유', '812085', '+9580', '116.83', '82', '4.4', '3.97', '1099.44', '2413']"
"['011700', '한신기계', '78847', '-2615', '17.79', '147', '6.0', '1.09', '9.13', '2407']"
"['011760', '현대상사', '202065', '-31900', '16.19', '1970', '6.3', '1.17', '16.21', '27347']"
"['011780', '금호석유', '94117', '+101500', '13.27', '7647', '12.3', '1.84', '9.68', '55019']"
"['011785', '금호석유우', '1691', '-35100', '0.00', '0', '', '0.00', '', '0']"
"['011790', 'SKC', '85861', '+45550', '14.67', '3104', '7.7', '1.18', '9.89', '38631']"
"['011810', 'STX', '189533', '-18800', '0.90', '20985', '-232.2', '8.45', '11.51', '2224']"
"['011930', '신성이엔지', '285044', '-1385', '0.00', '0', '-38.3', '2.93', '23.73', '473']"
"['012030', 'DB', '381592', '+843', '0.00', '0', '-0.5', '1.15', '27.36', '735']"
"['012160', '영흥철강', '325357', '-1295', '0.00', '0', '-2.5', '0.67', '18.69', '1945']"
"['012170', '키위미디어그룹', '1420531', '-450', '0.00', '0', '-62.5', '1.38', '', '326']"
"['012200', '계양전기', '38454', '-4150', '16.27', '255', '4.8', '0.77', '5.73', '5364']"
"['012205', '계양전기우', '111844', '-9500', '0.00', '0', '', '0.00', '', '0']"
"['012280', '영화금속', '214244', '-1485', '13.88', '107', '6.8', '0.96', '11.48', '1544']"
"['012320', '경동인베스트', '5288', '-49000', '2.36', '20799', '11.0', '0.33', '1.98', '149216']"
"['012330', '현대모비스', '105585', '+231000', '13.95', '16558', '5.4', '0.77', '6.00', '300935']"
"['012450', '한화에어로스페이스', '227491', '+24350', '0.00', '0', '-2.1', '0.59', '10.24', '41433']"
"['012510', '더존비즈온', '39352', '+56800', '42.07', '1350', '23.8', '9.16', '24.28', '6203']"
"['012600', '청호컴넷', '3506', '-2990', '0.00', '0', '-22.0', '1.06', '', '2816']"
"['012610', '경인양행', '207656', '+6040', '67.11', '90', '1.9', '1.26', '18.22', '4812']"
"['012630', 'HDC', '1477758', '+24450', '4.24', '5763', '14.4', '0.63', '0.88', '38991']"
"['012690', '모나리자', '30933', '+3355', '29.69', '113', '6.0', '1.75', '11.49', '1914']"
"['012750', '에스원', '25004', '+86200', '20.33', '4239', '12.4', '2.71', '8.27', '31786']"
"['012800', '대창', '205524', '-1105', '6.66', '166', '8.3', '0.63', '7.41', '1766']"
"['013000', '세우글로벌', '192818', '+1655', '87.11', '19', '1.4', '1.22', '14.86', '1361']"
"['013360', '일성건설', '504712', '+1825', '0.00', '0', '-13.2', '1.17', '9.08', '1560']"
"['013520', '화승알앤에이', '20923', '-2285', '0.00', '0', '-14.2', '0.55', '8.19', '4172']"
"['013570', '디와이', '18582', '-5660', '6.91', '819', '6.2', '0.44', '3.01', '12954']"
"['013580', '계룡건설', '47750', '-24400', '3.99', '6112', '16.7', '0.64', '4.03', '37841']"
"['013700', '까뮤이앤씨', '97219', '+1255', '6.61', '190', '15.3', '0.96', '6.91', '1309']"
"['013870', '지엠비코리아', '41034', '+7050', '11.37', '620', '5.1', '0.59', '6.19', '12011']"
"['014130', '한익스프레스', '29790', '-4865', '8.72', '558', '11.2', '0.93', '9.86', '5242']"
"['014160', '대영포장', '365913', '+911', '0.00', '0', '-2.2', '0.75', '21.68', '1213']"
"['014280', '금강공업', '1685', '+23700', '4.39', '5400', '9.0', '0.43', '2.82', '54792']"
"['014285', '금강공업우', '1822', '-36800', '0.00', '0', '', '0.00', '', '0']"
"['014440', '영보화학', '20347', '+4170', '2.78', '1502', '23.2', '0.60', '2.63', '6986']"
"['014530', '극동유화', '22356', '-3475', '7.81', '445', '10.5', '0.82', '8.06', '4256']"
"['014580', '백광소재', '93991', '-3340', '16.21', '206', '5.0', '0.80', '6.62', '4162']"
"['014680', '한솔케미칼', '26693', '-83700', '17.11', '4893', '18.0', '2.95', '9.93', '28396']"
"['014710', '사조씨푸드', '27975', '-6640', '5.91', '1124', '9.9', '0.55', '10.52', '12168']"
"['014790', '한라', '195976', '-5710', '10.69', '534', '12.8', '0.70', '5.80', '8199']"
"['014820', '동원시스템즈', '27323', '+32700', '11.85', '2759', '20.8', '2.19', '7.96', '14935']"
"['014825', '동원시스템즈우', '266', '+23100', '0.00', '0', '', '0.00', '', '0']"
"['014830', '유니드', '10514', '+50400', '11.32', '4454', '6.2', '0.69', '6.43', '73283']"
"['014910', '성문전자', '111144', '+2370', '0.00', '0', '-9.4', '1.63', '32.12', '1450']"
"['014915', '성문전자우', '2992', '+7900', '0.00', '0', '', '0.00', '', '0']"
"['014990', '인디에프', '490860', '+2155', '165.77', '13', '1.2', '1.91', '26.39', '1128']"
"['015020', '이스타코', '120721', '-857', '0.00', '0', '-4.4', '0.89', '118.35', '965']"
"['015230', '대창단조', '1391', '+44700', '7.28', '6136', '7.7', '0.55', '2.22', '81948']"
"['015260', '에이엔피', '230672', '+621', '0.00', '0', '-20.1', '0.66', '', '944']"
"['015350', '부산가스', '486', '-36050', '8.01', '4501', '8.0', '0.68', '3.36', '52811']"
"['015360', '예스코홀딩스', '182', '+39800', '8.88', '4481', '3.6', '0.37', '4.55', '106531']"
"['015540', '메디플란트', '6443', '+7920', '0.00', '0', '-110.6', '4.65', '', '1703']"
"['015590', '큐로', '203490', '-805', '0.00', '0', '-10.7', '1.22', '15.28', '662']"
"['015760', '한국전력', '620988', '+30850', '15.25', '2023', '1.8', '0.28', '4.80', '111660']"
"['015860', '일진홀딩스', '15507', '-4450', '0.00', '0', '-7.1', '0.82', '16.62', '5439']"
"['015890', '태경산업', '55752', '-6460', '17.23', '375', '6.1', '1.03', '6.73', '6261']"
"['016090', '대현', '55855', '+2565', '9.10', '282', '7.4', '0.67', '3.99', '3819']"
"['016360', '삼성증권', '112530', '+31950', '10.19', '3135', '6.6', '0.65', '', '49380']"
"['016380', '동부제철', '1782', '+8070', '0.00', '0', '-86.5', '1.24', '18.84', '6506']"
"['016385', '동부제철우', '64', '37250', '0.00', '0', '', '0.00', '', '0']"
"['016450', '한세예스24홀딩스', '69889', '+8410', '10.51', '800', '11.5', '1.18', '4.56', '7133']"
"['016580', '환인제약', '27546', '+20850', '11.71', '1780', '11.7', '1.60', '9.62', '13069']"
"['016590', '신대양제지', '33452', '+90100', '12.81', '7032', '10.4', '1.32', '11.32', '68314']"
"['016610', 'DB금융투자', '47725', '4240', '39.63', '107', '0.7', '0.30', '', '14360']"
"['016710', '대성홀딩스', '1346', '+7270', '5.55', '1309', '5.3', '0.29', '3.60', '24992']"
"['016740', '두올', '67113', '-3885', '9.25', '420', '9.9', '0.85', '3.24', '4554']"
"['016800', '퍼시스', '302', '-30650', '13.11', '2338', '5.9', '0.92', '6.78', '33427']"
"['016880', '웅진', '139115', '-2735', '78.14', '35', '0.7', '0.55', '3.51', '4973']"
"['017040', '광명전기', '276339', '+3200', '0.00', '0', '-2.2', '1.58', '32.84', '2029']"
"['017180', '명문제약', '1623904', '+6790', '21.22', '320', '8.3', '1.70', '25.81', '3985']"
"['017370', '우신시스템', '4485', '+9030', '0.00', '0', '-0.7', '1.41', '15.77', '6391']"
"['017390', '서울가스', '14', '+88800', '9.50', '9350', '4.0', '0.49', '-0.49', '182485']"
"['017550', '수산중공업', '263100', '-1710', '30.54', '56', '3.2', '1.00', '13.02', '1712']"
"['017670', 'SK텔레콤', '106347', '+262000', '7.16', '36582', '15.4', '1.19', '5.57', '220967']"
"['017800', '현대엘리베이', '343617', '-103000', '27.10', '3801', '11.6', '3.03', '17.93', '33952']"
"['017810', '풀무원', '4114', '+118500', '11.46', '10339', '14.6', '1.69', '6.08', '70316']"
"['017900', '광전자', '54980', '+2550', '46.36', '55', '1.4', '0.72', '3.38', '3558']"
"['017940', 'E1', '4760', '-65700', '4.50', '14600', '7.4', '0.38', '13.45', '171187']"
"['017960', '한국카본', '362338', '-6200', '344.44', '18', '0.2', '0.88', '13.62', '7059']"
"['018250', '애경산업', '262926', '+72300', '40.50', '1785', '37.2', '13.09', '33.49', '5524']"
"['018260', '삼성에스디에스', '94763', '+232000', '33.84', '6856', '9.9', '3.23', '14.12', '71833']"
"['018470', '조일알미늄', '176411', '1110', '0.00', '0', '-0.9', '0.40', '18.00', '2804']"
"['018500', '동원금속', '187982', '1175', '0.00', '0', '-14.9', '0.75', '6.70', '1564']"
"['018670', 'SK가스', '10137', '-84100', '7.21', '11663', '7.1', '0.51', '11.97', '165535']"
"['018880', '한온시스템', '395203', '+12000', '22.18', '541', '15.2', '3.24', '9.75', '3707']"
"['019170', '신풍제약', '361316', '+7450', '177.38', '42', '1.0', '1.91', '24.85', '3893']"
"['019175', '신풍제약우', '24238', '-7930', '0.00', '0', '', '0.00', '', '0']"
"['019180', '티에이치엔', '39568', '-2370', '13.47', '176', '8.6', '1.13', '6.45', '2100']"
"['019440', '세아특수강', '443', '-17100', '6.08', '2814', '7.8', '0.47', '4.32', '36363']"
"['019490', '하이트론', '4120', '-4400', '0.00', '0', '-29.6', '0.74', '', '5909']"
"['019680', '대교', '20789', '+7250', '15.56', '466', '6.3', '1.13', '5.10', '6440']"
"['019685', '대교우B', '12893', '-4735', '0.00', '0', '', '0.00', '', '0']"
"['020000', '한섬', '34924', '+38300', '15.63', '2451', '6.0', '1.02', '12.35', '37575']"
"['020120', '키다리스튜디오', '202508', '-3340', '0.00', '0', '-13.5', '3.21', '', '1041']"
"['020150', '일진머티리얼즈', '1376024', '+54300', '52.92', '1026', '10.3', '4.71', '30.98', '11531']"
"['020560', '아시아나항공', '348586', '+4195', '3.42', '1227', '24.7', '0.75', '7.01', '5607']"
"['020760', '일진디스플', '92671', '4200', '6.75', '622', '24.0', '1.44', '4.47', '2919']"
"['021050', '서원', '89885', '1170', '29.25', '40', '2.1', '0.63', '9.92', '1856']"
"['021240', '코웨이', '68261', '+91600', '20.43', '4484', '30.1', '6.98', '10.27', '13128']"
"['021820', '세원정공', '1014', '-9780', '35.56', '275', '0.6', '0.23', '-7.93', '42950']"
"['023000', '삼원강재', '2035', '2950', '10.73', '275', '5.7', '0.61', '3.99', '4874']"
"['023150', 'MH에탄올', '2392', '+5400', '5.73', '942', '10.4', '0.60', '20.84', '8930']"
"['023350', '한국종합기술', '52272', '-5390', '0.00', '0', '-6.6', '0.52', '', '10446']"
"['023450', '동남합성', '5', '+61700', '54.89', '1124', '2.8', '1.59', '9.00', '38920']"
"['023530', '롯데쇼핑', '67251', '+180000', '0.00', '0', '-0.9', '0.40', '6.21', '450130']"
"['023590', '다우기술', '88269', '-22350', '8.44', '2648', '11.5', '0.95', '-5.27', '23560']"
"['023800', '인지컨트롤스', '37933', '-5770', '0.00', '0', '-0.0', '0.46', '6.81', '12671']"
"['023810', '인팩', '1551', '-4475', '0.00', '0', '-1.5', '0.44', '14.32', '10078']"
"['023960', '에쓰씨엔지니어링', '205235', '-1940', '0.00', '0', '-33.3', '1.87', '15.22', '1038']"
"['024070', 'WISCOM', '10439', '-3235', '808.75', '4', '0.1', '0.42', '0.48', '7754']"
"['024090', '디씨엠', '339', '12400', '9.04', '1371', '8.6', '0.94', '4.26', '13211']"
