"['038010', '제일테크노스', '97006', '-4860', '11.82', '411', '5.2', '0.62', '8.49', '7834']"
"['038060', '루멘스', '174630', '-3395', '49.20', '69', '1.5', '0.76', '16.66', '4442']"
"['038070', '서린바이오', '44871', '+11200', '36.60', '306', '4.1', '1.49', '30.34', '7531']"
"['038110', '에코플라스틱', '71926', '-1630', '0.00', '0', '-7.2', '0.30', '4.91', '5403']"
"['038160', '팍스넷', '187621', '+9660', '57.16', '169', '4.3', '2.42', '39.85', '3996']"
"['038290', '마크로젠', '147161', '+38150', '36.37', '1049', '10.8', '3.82', '23.44', '9996']"
"['038340', 'UCI', '0', '3600', '0.00', '0', '-143.3', '10.91', '95.42', '330']"
"['038390', '레드캡투어', '2272', '-17750', '16.89', '1051', '6.2', '1.09', '2.76', '16266']"
"['038460', '바이오스마트', '96749', '+5760', '20.87', '276', '7.8', '1.57', '23.36', '3660']"
"['038500', '삼표시멘트', '933560', '-4600', '13.61', '338', '5.9', '0.78', '7.08', '5890']"
"['038530', '골드퍼시픽', '124226', '-4030', '0.00', '0', '-23.5', '4.45', '32.77', '906']"
"['038540', '상상인', '213890', '+24200', '11.09', '2183', '41.0', '3.93', '8.64', '6162']"
"['038620', '위즈코프', '60785', '-1250', '26.60', '47', '3.7', '1.14', '13.34', '1098']"
"['038680', '에스넷', '35020', '+4730', '50.32', '94', '2.2', '1.15', '4.25', '4121']"
"['038870', '에코바이오', '17623', '-7160', '0.00', '0', '-40.1', '1.56', '', '4603']"
"['038880', '아이에이', '37583', '+3300', '0.00', '0', '-20.4', '4.03', '', '819']"
"['038950', '파인디지털', '13316', '+4335', '0.00', '0', '-5.1', '0.51', '', '8505']"
"['039010', '현대통신', '42842', '-10850', '6.12', '1772', '28.9', '1.56', '3.04', '6957']"
"['039020', '이건홀딩스', '3232', '-2975', '13.90', '214', '2.9', '0.43', '10.22', '6884']"
"['039030', '이오테크닉스', '69204', '-54900', '15.74', '3488', '12.7', '1.89', '8.83', '29043']"
"['039200', '오스코텍', '243577', '+22750', '0.00', '0', '-12.7', '17.59', '', '1293']"
"['039230', '에이아이비트', '528413', '+1565', '0.00', '0', '-33.5', '3.74', '26.42', '419']"
"['039240', '경남스틸', '119578', '+2145', '12.62', '170', '5.4', '0.66', '10.04', '3242']"
"['039290', '인포뱅크', '2198064', '+9110', '46.24', '197', '3.2', '1.52', '17.20', '6000']"
"['039310', '세중', '211307', '+3895', '0.00', '0', '-2.1', '0.89', '1.29', '4354']"
"['039340', '한국경제TV', '39999', '+3930', '6.97', '564', '13.8', '0.96', '8.56', '4111']"
"['039420', '케이엘넷', '91372', '+3370', '27.62', '122', '8.5', '2.41', '11.69', '1400']"
"['039440', '에스티아이', '98611', '+12550', '6.71', '1870', '33.5', '1.99', '4.97', '6293']"
"['039560', '다산네트웍스', '93390', '+6720', '0.00', '0', '-1.3', '1.31', '28.99', '5128']"
"['039610', '화성밸브', '1204067', '+16250', '64.23', '253', '3.0', '2.13', '41.03', '7635']"
"['039670', '스포츠서울', '119515', '1140', '0.00', '0', '-80.2', '1.15', '', '990']"
"['039740', '한국정보공학', '5026', '3970', '0.00', '0', '-1.7', '0.65', '25.43', '6089']"
"['039830', '오로라', '20789', '-10000', '8.04', '1244', '13.7', '1.10', '9.53', '9067']"
"['039840', '디오', '24141', '-32500', '46.83', '694', '8.9', '4.23', '18.46', '7682']"
"['039860', '나노엔텍', '138159', '+6000', '0.00', '0', '-8.4', '6.19', '34.70', '970']"
"['039980', '리노스', '861887', '+2590', '19.62', '132', '6.9', '1.35', '13.83', '1922']"
"['040160', '누리텔레콤', '46808', '+9780', '0.00', '0', '-11.2', '2.40', '21.44', '4078']"
"['040300', 'YTN', '33761', '+2175', '20.14', '108', '2.4', '0.48', '8.57', '4536']"
"['040350', '큐로컴', '230603', '+2240', '0.00', '0', '-27.0', '3.13', '', '716']"
"['040420', '정상제이엘에스', '8025', '+7230', '13.12', '551', '13.1', '1.76', '7.83', '4104']"
"['040610', 'SG&G', '99742', '-2460', '0.00', '0', '-0.3', '0.33', '6.46', '7371']"
"['040910', '아이씨디', '175445', '+10350', '6.70', '1544', '20.0', '1.27', '4.82', '8156']"
"['041020', '인프라웨어', '89466', '+1865', '0.00', '0', '-41.8', '1.61', '', '1161']"
"['041140', '넥슨지티', '75570', '+7530', '0.00', '0', '-10.1', '2.15', '63.82', '3506']"
"['041190', '우리기술투자', '5419190', '+3880', '88.18', '44', '5.7', '5.54', '', '700']"
"['041440', '에버다임', '39652', '-8680', '8.80', '986', '10.0', '0.85', '6.10', '10243']"
"['041460', '한국전자인증', '40599', '-5450', '29.14', '187', '10.6', '3.52', '14.40', '1547']"
"['041510', '에스엠', '413522', '+47400', '237.00', '200', '1.3', '3.00', '28.54', '15824']"
"['041520', '이라이콤', '631971', '+6430', '0.00', '0', '-7.2', '0.38', '-3.00', '16789']"
"['041590', '에너전트', '349506', '+3020', '0.00', '0', '-16.2', '1.50', '141.12', '2016']"
"['041830', '인바디', '158111', '-26150', '18.29', '1430', '19.4', '3.36', '11.54', '7781']"
"['041910', '에스텍파마', '62114', '+11400', '86.36', '132', '1.9', '1.60', '17.87', '7121']"
"['041920', '메디아나', '16916', '+7160', '15.33', '467', '8.9', '1.32', '6.94', '5415']"
"['041930', '동아화성', '10221', '+3530', '5.97', '591', '9.8', '0.58', '4.79', '6068']"
"['041960', '코미팜', '403960', '+24800', '0.00', '0', '-5.2', '13.49', '410.87', '1839']"
"['042000', '카페24', '96528', '-156700', '244.46', '641', '44.9', '90.68', '110.79', '1728']"
"['042040', '케이피엠테크', '835727', '+1590', '0.00', '0', '-9.1', '1.55', '', '1024']"
"['042110', '에스씨디', '77634', '-1420', '19.72', '72', '3.6', '0.71', '2.84', '2013']"
"['042370', '비츠로테크', '33974', '-7950', '4.78', '1664', '39.5', '1.42', '5.60', '5617']"
"['042420', '네오위즈홀딩스', '2114', '+13400', '0.00', '0', '-1.8', '0.41', '-7.12', '32865']"
"['042500', '링네트', '28700', '-3800', '11.24', '338', '8.9', '1.03', '3.54', '3677']"
"['042510', '라온시큐어', '78921', '+3000', '28.30', '106', '23.8', '6.04', '21.53', '497']"
"['042520', '한스바이오메드', '64587', '+29150', '35.08', '831', '15.6', '5.35', '27.25', '5450']"
"['042600', '새로닉스', '27501', '-5070', '21.04', '241', '4.2', '0.89', '15.38', '5671']"
"['042940', '상지카일룸', '143061', '+2425', '0.00', '0', '-53.7', '2.92', '', '830']"
"['043090', '팜스웰바이오', '278798', '+5730', '409.29', '14', '2.6', '8.30', '215.53', '690']"
"['043100', '솔고바이오', '1635078', '+511', '0.00', '0', '-21.7', '1.40', '', '366']"
"['043150', '바텍', '31575', '-33950', '6.38', '5325', '46.1', '2.57', '11.36', '13196']"
"['043200', '파루', '488191', '-3285', '0.00', '0', '-36.3', '1.63', '', '2019']"
"['043220', '에이치엘비파워', '449354', '+1250', '0.00', '0', '-53.6', '2.35', '', '531']"
"['043260', '성호전자', '454634', '1130', '66.47', '17', '1.2', '0.84', '11.87', '1339']"
"['043290', '케이맥', '8370', '-11250', '0.00', '0', '-12.9', '1.47', '49.57', '7644']"
"['043340', '에쎈테크', '210403', '+1225', '136.11', '9', '2.2', '3.08', '39.84', '398']"
"['043360', '디지아이', '13551', '+3110', '50.98', '61', '1.1', '0.57', '10.96', '5410']"
"['043370', '평화정공', '60749', '+8220', '2.32', '3548', '15.1', '0.34', '2.13', '24121']"
"['043590', '크로바하이텍', '306957', '+4100', '0.00', '0', '-2.7', '1.99', '24.16', '2057']"
"['043610', '지니뮤직', '363907', '+6260', '0.00', '0', '-4.3', '3.39', '40.98', '1849']"
"['043650', '국순당', '30362', '5530', '9.82', '563', '4.9', '0.45', '', '12166']"
"['043710', '서울리거', '19821', '-4215', '0.00', '0', '-3.7', '2.43', '', '1735']"
"['043910', '자연과환경', '1103066', '-2105', '0.00', '0', '-27.0', '2.45', '', '860']"
"['044060', '조광ILI', '322065', '6450', '19.14', '337', '6.7', '1.24', '11.83', '5186']"
"['044180', 'KD건설', '2282740', '-125', '0.00', '0', '-42.1', '1.13', '', '111']"
"['044340', '위닉스', '216801', '-12500', '16.87', '741', '12.0', '2.10', '11.20', '5961']"
"['044480', '바이오제네틱스', '9082', '-10200', '0.00', '0', '-6.5', '4.18', '', '2438']"
"['044490', '태웅', '64667', '-14800', '0.00', '0', '-0.9', '0.47', '14.08', '31426']"
"['044780', '에이치케이', '847759', '+1750', '97.22', '18', '0.7', '0.70', '12.60', '2513']"
"['044960', '이글벳', '22699', '+4485', '32.74', '137', '4.9', '1.64', '14.70', '2735']"
"['045060', '오공', '175804', '+3190', '7.01', '455', '10.7', '0.72', '4.38', '4424']"
"['045100', '한양이엔지', '63290', '+16250', '8.33', '1951', '15.2', '1.23', '4.46', '13225']"
"['045300', '성우테크론', '22621', '+4490', '6.72', '668', '14.8', '0.96', '4.62', '4665']"
"['045340', '토탈소프트', '17731', '+2940', '77.37', '38', '5.4', '4.04', '27.29', '727']"
"['045390', '대아티아이', '5963809', '+9290', '93.84', '99', '8.3', '7.49', '74.79', '1240']"
"['045510', '정원엔시스', '14286', '-2255', '0.00', '0', '-7.7', '2.09', '30.03', '1079']"
"['045520', '크린앤사이언스', '17997', '+15550', '20.60', '755', '16.1', '3.18', '13.85', '4890']"
"['045660', '에이텍', '42681', '-7250', '4.64', '1563', '21.6', '0.91', '8.77', '7973']"
"['045890', 'DB라이텍', '3864253', '+1655', '0.00', '0', '-11.0', '0.97', '21.45', '1702']"
"['045970', '코아시아홀딩스', '16572', '+6070', '25.61', '237', '3.9', '1.05', '4.82', '5784']"
"['046070', '코다코', '77990', '-2535', '0.00', '0', '-2.3', '0.95', '9.67', '2674']"
"['046110', '한일네트웍스', '12830', '+6080', '4.24', '1435', '33.4', '1.26', '3.20', '4836']"
"['046120', '오르비텍', '1162432', '+5690', '37.93', '150', '5.6', '2.08', '24.65', '2741']"
"['046140', 'SBS콘텐츠허브', '55391', '+5210', '0.00', '0', '-4.0', '0.75', '-5.09', '6913']"
"['046210', '파나진', '297698', '+7380', '0.00', '0', '-29.2', '9.93', '', '743']"
"['046310', '백금T&A', '126660', '-3175', '15.72', '202', '9.1', '1.33', '7.14', '2389']"
"['046390', '삼화네트웍스', '68118', '1415', '74.47', '19', '2.0', '1.57', '25.74', '902']"
"['046440', 'KG모빌리언스', '42824', '7730', '15.13', '511', '7.8', '1.12', '10.85', '6920']"
"['046890', '서울반도체', '122562', '+17200', '24.57', '700', '6.7', '1.69', '5.17', '10196']"
"['046940', '우원개발', '186071', '+5560', '0.00', '0', '-0.7', '1.38', '17.25', '4023']"
"['046970', '우리로', '92858', '-2450', '0.00', '0', '-30.5', '1.77', '', '1387']"
"['047080', '한빛소프트', '354553', '+3780', '71.32', '53', '6.2', '4.32', '', '874']"
"['047310', '파워로직스', '895973', '+4695', '14.86', '316', '6.9', '1.01', '4.25', '4642']"
"['047440', '레이젠', '0', '925', '0.00', '0', '-88.1', '1.15', '', '803']"
"['047560', '이스트소프트', '9102', '7080', '0.00', '0', '-12.7', '3.03', '43.16', '2334']"
"['047770', '코데즈컴바인', '108069', '+3170', '56.61', '56', '8.0', '4.28', '53.18', '741']"
"['047820', '초록뱀', '1369705', '-1575', '0.00', '0', '-17.4', '1.25', '87.67', '1258']"
"['047920', '씨트리', '223459', '+6190', '0.00', '0', '-23.8', '4.33', '', '1430']"
"['048260', '오스템임플란트', '48013', '+49200', '67.77', '726', '9.3', '6.22', '23.71', '7909']"
"['048410', '현대아이비티', '224596', '+5160', '139.46', '37', '5.0', '5.44', '55.77', '948']"
"['048430', '유라테크', '19390', '+7650', '25.00', '306', '3.4', '0.85', '6.66', '8988']"
"['048470', '대동스틸', '949570', '+12850', '20.73', '620', '10.0', '1.98', '19.40', '6481']"
"['048530', '인트론바이오', '60589', '+35950', '0.00', '0', '-18.5', '13.50', '', '2662']"
"['048550', 'SM C&C', '251204', '+2465', '0.00', '0', '-16.5', '2.02', '', '1222']"
"['048770', 'TPC', '5818', '+5160', '16.81', '307', '18.5', '2.47', '11.74', '2086']"
"['048830', '엔피케이', '123857', '2195', '16.88', '130', '4.9', '0.96', '4.83', '2275']"
"['048870', '시너지이노베이션', '136523', '2540', '0.00', '0', '-41.8', '4.54', '108.95', '560']"
"['048910', '대원미디어', '43627', '+7550', '14.89', '507', '10.3', '1.49', '4.74', '5063']"
"['049070', '인탑스', '22771', '-9180', '9.49', '967', '4.4', '0.41', '0.83', '22211']"
"['049080', '기가레인', '202802', '-2780', '0.00', '0', '-0.8', '1.58', '14.06', '1754']"
"['049120', '파인디앤씨', '99016', '+2560', '0.00', '0', '-41.2', '1.37', '55.66', '1865']"
"['049180', '셀루메드', '711779', '+12650', '0.00', '0', '-19.3', '5.30', '128.12', '2386']"
"['049430', '코메론', '5475', '-7910', '7.41', '1068', '8.2', '0.60', '0.95', '13189']"
"['049470', 'SGA', '113268', '+696', '0.00', '0', '-33.4', '1.39', '', '500']"
"['049480', '오픈베이스', '708895', '+2995', '74.88', '40', '2.0', '1.46', '15.57', '2049']"
"['049520', '유아이엘', '19868', '+5210', '7.42', '702', '8.8', '0.65', '1.23', '7994']"
"['049550', '잉크테크', '3628', '+3300', '0.00', '0', '-65.6', '1.22', '', '2708']"
"['049630', '재영솔루텍', '551106', '+1780', '0.00', '0', '-134.9', '4.96', '', '359']"
"['049720', '고려신용정보', '26581', '+3605', '13.97', '258', '21.1', '2.98', '7.01', '1210']"
"['049830', '승일', '28378', '-11350', '24.51', '463', '2.1', '0.52', '6.74', '21950']"
"['049950', '미래컴퍼니', '17583', '+131800', '32.58', '4045', '33.1', '10.48', '25.88', '12576']"
"['049960', '쎌바이오텍', '17578', '+34900', '14.47', '2412', '20.9', '3.64', '11.04', '9595']"
"['050090', '휘닉스소재', '442978', '+815', '0.00', '0', '-8.1', '1.83', '', '446']"
"['050110', '캠시스', '173578', '+2135', '0.00', '0', '-45.0', '1.91', '6.52', '1116']"
"['050120', '라이브플렉스', '378916', '+908', '43.24', '21', '2.4', '1.04', '19.33', '875']"
"['050320', '에이앤티앤', '0', '3220', '0.00', '0', '-160.7', '15.12', '', '213']"
"['050540', '한국코퍼레이션', '37566', '+2450', '144.12', '17', '1.6', '1.76', '', '1392']"
"['050760', '에스폴리텍', '15799', '-2000', '0.00', '0', '-6.5', '0.73', '12.73', '2744']"
"['050860', '아세아텍', '34221', '+3445', '14.29', '241', '4.6', '0.65', '5.56', '5278']"
"['050890', '쏠리드', '217175', '-4460', '0.00', '0', '-27.6', '2.43', '6.38', '1833']"
"['050960', '수산아이앤티', '16098', '-7890', '12.64', '624', '6.1', '0.76', '2.37', '10386']"
"['051160', '지어소프트', '59998', '1925', '0.00', '0', '-18.8', '3.89', '10.01', '495']"
"['051360', '토비스', '35322', '+7870', '9.85', '799', '8.1', '0.79', '4.33', '9919']"
"['051370', '인터플렉스', '67333', '+15950', '9.35', '1706', '13.4', '1.15', '4.85', '13914']"
"['051380', '피씨디렉트', '6232', '+4410', '11.08', '398', '10.6', '1.11', '11.46', '3964']"
"['051390', 'YW', '273346', '-4280', '14.41', '297', '4.1', '0.69', '9.79', '6164']"
"['051490', '나라엠앤디', '90133', '-6980', '45.03', '155', '2.8', '1.28', '10.43', '5436']"
"['051500', 'CJ프레시웨이', '28111', '+32150', '0.00', '0', '-0.8', '2.12', '8.71', '15181']"
"['051780', '큐로홀딩스', '110230', '+888', '0.00', '0', '-67.6', '2.14', '', '415']"
"['051980', '중앙리빙테크', '363500', '-1280', '75.29', '17', '2.7', '2.02', '', '634']"
"['052020', '에스티큐브', '804437', '+15150', '0.00', '0', '-68.1', '21.07', '', '719']"
"['052190', '이에스에이', '462938', '+2930', '0.00', '0', '-159.2', '1.88', '62.12', '1555']"
"['052220', 'iMBC', '11558', '+3010', '0.00', '0', '-0.2', '1.35', '15.30', '2233']"
"['052260', 'SK바이오랜드', '182839', '+19400', '24.28', '799', '8.9', '2.11', '13.58', '9188']"
"['052290', '트레이스', '0', '1455', '0.00', '0', '-133.1', '4.63', '', '314']"
"['052300', 'W홀딩컴퍼니', '1540266', '-659', '19.38', '34', '4.0', '0.94', '64.15', '703']"
"['052330', '코텍', '24300', '+16900', '11.58', '1460', '8.6', '1.01', '4.50', '16783']"
"['052400', '코나아이', '722948', '-18900', '0.00', '0', '-23.4', '2.13', '213.92', '8871']"
"['052420', '오성첨단소재', '800369', '+2820', '88.13', '32', '1.8', '1.20', '38.05', '2359']"
"['052460', '아이크래프트', '1628', '+5330', '16.71', '319', '6.2', '1.24', '10.20', '4308']"
"['052600', '한네트', '13338', '+2950', '24.38', '121', '3.8', '0.92', '2.31', '3202']"
"['052670', '제일바이오', '243974', '+4055', '73.73', '55', '2.4', '2.00', '32.58', '2027']"
"['052710', '아모텍', '443846', '-33100', '12.73', '2600', '14.2', '1.68', '6.24', '19685']"
"['052770', '와이디온라인', '6205901', '+2650', '0.00', '0', '-463.2', '294.44', '', '9']"
"['052790', '액토즈소프트', '16641', '-11900', '0.00', '0', '-6.7', '1.26', '8.29', '9453']"
"['052860', '아이앤씨', '9985', '4040', '9.44', '428', '17.1', '1.55', '8.24', '2600']"
"['052900', 'KMH하이텍', '208184', '1165', '0.00', '0', '-0.9', '1.05', '14.23', '1108']"
"['053030', '바이넥스', '337426', '+11700', '0.00', '0', '-8.4', '2.82', '260.79', '4156']"
"['053050', '지에스이', '47317', '1665', '9.15', '182', '8.4', '0.80', '6.20', '2090']"
"['053060', '세동', '154466', '+839', '0.00', '0', '-38.8', '0.79', '31.67', '1059']"
"['053110', '소리바다', '734416', '+1895', '0.00', '0', '-20.0', '2.94', '', '645']"
"['053160', '프리엠스', '20508', '+6250', '29.07', '215', '2.7', '0.87', '2.87', '7218']"
"['053260', '금강철강', '29365', '+3990', '23.06', '173', '2.8', '0.69', '4.56', '5761']"
"['053270', '구영테크', '117499', '+1805', '23.44', '77', '2.6', '0.69', '8.19', '2633']"
"['053280', '예스24', '8941', '+5160', '0.00', '0', '-0.1', '1.18', '18.85', '4365']"
"['053290', 'NE능률', '8046', '+3400', '51.52', '66', '1.3', '0.83', '5.29', '4115']"
"['053300', '한국정보인증', '31458', '+4910', '27.74', '177', '7.7', '2.07', '10.97', '2377']"
"['053350', '이니텍', '17699', '+7340', '14.03', '523', '7.9', '1.08', '2.55', '6786']"
"['053450', '세코닉스', '276964', '+9380', '0.00', '0', '-1.8', '0.81', '8.91', '11540']"
"['053590', '한국테크놀로지', '522549', '-1350', '0.00', '0', '-46.9', '2.23', '', '606']"
"['053610', '프로텍', '8781', '-15700', '5.34', '2939', '19.8', '1.02', '4.07', '15401']"
"['053620', '태양', '3862', '+8840', '10.14', '872', '4.7', '0.50', '2.22', '17529']"
"['053660', '현진소재', '537266', '+4940', '0.00', '0', '-217.0', '12.41', '61.71', '398']"
"['053700', '삼보모터스', '339196', '-9390', '19.94', '471', '3.4', '0.70', '6.00', '13447']"
"['053800', '안랩', '34128', '+56100', '29.94', '1874', '9.2', '3.05', '17.95', '18364']"
"['053950', '경남제약', '0', '17200', '0.00', '0', '-21.7', '12.68', '46.11', '1356']"
"['053980', '오상자이엘', '28602', '10500', '61.05', '172', '6.3', '3.73', '54.05', '2814']"
"['054040', '한국컴퓨터', '38766', '-2990', '0.00', '0', '-0.0', '0.51', '3.05', '5891']"
"['054050', '농우바이오', '41675', '+15550', '23.89', '651', '5.5', '1.28', '17.90', '12154']"
"['054090', '삼진엘앤디', '165388', '+2365', '0.00', '0', '-13.4', '0.67', '15.26', '3541']"
"['054180', '중앙오션', '893335', '-3255', '0.00', '0', '-63.4', '3.72', '113.17', '874']"
"['054210', '이랜텍', '243745', '-3395', '0.00', '0', '-0.9', '0.45', '9.36', '7492']"
"['054220', '비츠로시스', '839917', '-1715', '63.52', '27', '-36.4', '1.07', '', '1600']"
"['054300', '팬스타엔터프라이즈', '311834', '-1120', '17.78', '63', '7.4', '1.62', '14.27', '693']"
"['054340', '피앤텔', '1582274', '-1060', '0.00', '0', '-76.8', '1.39', '', '765']"
"['054410', '케이피티유', '1348', '-5820', '6.95', '837', '13.6', '0.93', '16.61', '6285']"
"['054450', '텔레칩스', '55331', '-10700', '78.68', '136', '1.9', '1.76', '6.38', '6076']"
"['054540', '삼영엠텍', '90054', '-4170', '30.66', '136', '2.4', '0.72', '15.10', '5757']"
"['054620', 'APS홀딩스', '26743', '+5190', '0.11', '46508', '348.2', '0.38', '10.48', '13639']"
"['054630', '에이디칩스', '874249', '2205', '64.85', '34', '2.3', '1.68', '25.83', '1310']"
"['054670', '대한뉴팜', '49090', '13650', '0.00', '0', '-33.5', '3.79', '14.37', '3603']"
"['054780', '키이스트', '78616609', '+3640', '0.00', '0', '-2.2', '5.82', '10.34', '625']"
"['054800', '아이디스홀딩스', '214467', '-13400', '10.63', '1261', '6.1', '0.70', '-0.69', '19268']"
"['054920', '한컴시큐어', '31769', '-3270', '30.00', '109', '2.7', '0.77', '41.34', '4227']"
"['054930', '유신', '263416', '+19600', '38.43', '510', '1.7', '0.65', '14.75', '30234']"
"['054940', '엑사이엔씨', '259684', '-1580', '0.00', '0', '-7.5', '0.93', '6.42', '1706']"
"['054950', '제이브이엠', '5297', '-41000', '21.64', '1895', '9.8', '2.14', '10.69', '19135']"
"['056000', '신스타임즈', '7557', '+2445', '188.08', '13', '0.9', '1.74', '24.53', '1406']"
"['056080', '유진로봇', '156255', '+5190', '0.00', '0', '-9.7', '2.72', '958.47', '1906']"
"['056090', '유앤아이', '114042', '+16500', '0.00', '0', '-11.6', '2.34', '', '7062']"
"['056190', '에스에프에이', '150733', '+37250', '6.72', '5544', '29.3', '1.72', '2.95', '21646']"
"['056360', '코위버', '49590', '-7130', '10.24', '696', '7.1', '0.74', '7.31', '9630']"
"['056700', '신화인터텍', '36371', '+1995', '0.00', '0', '-2.5', '0.63', '8.19', '3186']"
"['056730', '포스링크', '1196143', '+2470', '0.00', '0', '-89.5', '2.71', '99.33', '910']"
"['057030', '와이비엠넷', '56514', '-2300', '0.00', '0', '-6.1', '0.87', '8.71', '2641']"
"['057500', 'SKC 솔믹스', '170336', '+4715', '7.36', '641', '75.5', '4.05', '10.56', '1165']"
"['057540', '옴니시스템', '430412', '+2545', '16.42', '155', '9.1', '1.43', '16.63', '1777']"
"['057680', '옴니텔', '164021', '-3075', '0.00', '0', '-52.5', '4.68', '', '657']"
"['057880', '토필드', '726483', '-2470', '0.00', '0', '-76.9', '2.47', '', '1002']"
"['058110', '멕아이씨에스', '8615', '+5050', '0.00', '0', '-22.0', '3.44', '', '1468']"
"['058220', '아리온', '736927', '-1070', '0.00', '0', '-73.8', '3.69', '', '290']"
"['058400', 'KNN', '26925', '-901', '12.51', '72', '5.3', '0.64', '6.50', '1397']"
"['058420', '제이웨이', '93566', '1810', '0.00', '0', '-44.4', '3.01', '', '601']"
"['058450', '일야', '250388', '+2030', '0.00', '0', '-20.5', '0.95', '', '2138']"
"['058470', '리노공업', '38523', '+59500', '22.27', '2672', '18.8', '3.98', '13.62', '14955']"
"['058530', '슈펙스비앤피', '328685', '+1225', '0.00', '0', '-42.4', '1.42', '', '863']"
"['058610', '에스피지', '108169', '-10050', '0.00', '0', '-3.2', '2.13', '24.41', '4716']"
"['058630', '엠게임', '43922', '+3530', '25.77', '137', '8.6', '2.00', '9.83', '1763']"
"['058820', 'CMG제약', '1496237', '+4975', '0.00', '0', '-0.2', '5.36', '115.48', '929']"
"['059090', '미코', '99326', '+3770', '12.44', '303', '14.7', '1.85', '2.65', '2035']"
"['059100', '아이컴포넌트', '94324', '-8120', '0.00', '0', '-22.3', '1.73', '116.67', '4691']"
"['059120', '아진엑스텍', '33027', '-10250', '11.01', '931', '18.5', '1.72', '6.84', '5958']"
"['059210', '메타바이오메드', '536696', '+4045', '0.00', '0', '-8.4', '1.92', '26.43', '2103']"
"['060150', '인선이엔티', '851550', '-7680', '91.43', '84', '1.9', '1.67', '13.08', '4592']"
"['060230', '이그잭스', '111568', '-2250', '0.00', '0', '-43.2', '4.11', '100.81', '547']"
"['060240', '룽투코리아', '16912', '+5240', '0.00', '0', '-50.9', '2.12', '27.58', '2469']"
"['060250', 'NHN한국사이버결제', '85172', '-13850', '26.84', '516', '10.8', '2.84', '7.29', '4870']"
"['060260', '뉴보텍', '0', '1715', '0.00', '0', '-8.4', '2.73', '', '629']"
"['060280', '큐렉소', '29926', '+8670', '0.00', '0', '-23.5', '3.67', '332.20', '2363']"
"['060300', '레드로버', '383974', '+3760', '0.00', '0', '-7.4', '1.16', '', '3232']"
"['060310', '3S', '191406', '+3175', '0.00', '0', '-4.8', '4.57', '60.36', '695']"
"['060370', 'KT서브마린', '56573', '-4350', '10.85', '401', '7.8', '0.88', '4.62', '4965']"
"['060380', '동양에스텍', '50262', '+3705', '11.54', '321', '6.2', '0.71', '17.09', '5247']"
"['060480', '국일신동', '68649', '-3465', '11.79', '294', '7.5', '0.94', '8.24', '3705']"
"['060540', '에스에이티', '540898', '+2420', '9.06', '267', '9.9', '0.86', '6.13', '2818']"
"['060560', '홈센타홀딩스', '140969', '-1815', '0.00', '0', '-45.9', '1.45', '19.74', '1253']"
"['060570', '아이리버', '1076641', '+9540', '0.00', '0', '-18.6', '3.99', '', '2391']"
"['060590', '씨티씨바이오', '78570', '+13050', '0.00', '0', '-25.1', '3.10', '', '4209']"
"['060720', 'KH바텍', '102642', '-9420', '0.00', '0', '-16.3', '0.90', '', '10464']"
"['060900', '퍼시픽바이오', '775459', '-1125', '0.00', '0', '-61.4', '6.70', '', '168']"
"['061040', '알에프텍', '13600', '-4715', '24.06', '196', '3.2', '0.76', '3.11', '6214']"
"['061250', '화일약품', '151633', '+7670', '38.93', '197', '2.7', '1.13', '13.02', '6813']"
"['061970', '엘비세미콘', '13808968', '+6140', '33.74', '182', '8.2', '2.68', '9.22', '2293']"
"['062860', '티엘아이', '17123', '+4690', '0.00', '0', '-3.8', '0.51', '', '9134']"
"['063080', '게임빌', '10756', '+51800', '41.77', '1240', '3.4', '1.41', '', '36613']"
"['063170', '서울옥션', '345278', '+11550', '58.63', '197', '4.4', '2.78', '32.05', '4161']"
"['063440', 'SM Life Design', '2655464', '-2215', '110.75', '20', '1.9', '2.04', '25.14', '1084']"
"['063570', '한국전자금융', '137790', '+12900', '21.64', '596', '13.5', '2.77', '9.64', '4650']"
"['063760', '이엘피', '51550', '-15150', '4.33', '3502', '40.4', '1.39', '2.66', '10930']"
"['064090', '에프앤리퍼블릭', '363112', '+2960', '14.58', '203', '29.7', '3.27', '23.57', '904']"
"['064240', '홈캐스트', '717476', '+8970', '0.00', '0', '-16.3', '3.03', '', '2963']"
"['064260', '다날', '141547', '4520', '19.15', '236', '7.5', '1.32', '16.78', '3430']"
"['064290', '인텍플러스', '23242', '+3610', '0.00', '0', '-1.3', '2.18', '76.44', '1657']"
"['064480', '브리지텍', '159520', '+4390', '0.00', '0', '-7.9', '1.22', '', '3604']"
"['064510', '에코마이스터', '1428770', '+14450', '0.00', '0', '-6.0', '2.89', '39.40', '5008']"
"['064520', '바른전자', '559761', '+1150', '0.00', '0', '-45.0', '1.83', '', '627']"
"['064550', '바이오니아', '94125', '11200', '0.00', '0', '-41.8', '7.13', '', '1571']"
"['064760', '티씨케이', '23262', '+62800', '19.66', '3195', '28.8', '5.04', '11.80', '12458']"
"['064800', '필링크', '385554', '-3080', '48.89', '63', '4.2', '1.71', '12.24', '1796']"
"['064820', '케이프', '104627', '2700', '75.00', '36', '0.6', '0.46', '10.97', '5825']"
"['065060', '지엔코', '660553', '+2310', '0.00', '0', '-11.3', '1.51', '14.83', '1530']"
"['065130', '탑엔지니어링', '62028', '+7260', '8.26', '879', '8.7', '0.73', '7.06', '9879']"
