14,000150,두산,39625,-108000,56.57,1909,1.7,1.07,6.51,100593,175852.0,11799.0,459.0,20734
309,005820,원림,540,-19650,10.39,1892,4.2,0.48,3.93,40538,741.0,50.0,55.0,432
616,033270,유나이티드제약,46767,-29150,15.49,1882,14.7,2.34,11.62,12444,1970.0,317.0,279.0,4724
970,192820,코스맥스,52239,148500,79.12,1877,8.8,6.84,33.48,21704,8840.0,351.0,155.0,14924
1030,226320,잇츠한불,36223,44400,23.99,1851,8.4,2.23,12.35,19940,2457.0,454.0,420.0,9737
24,000240,한국타이어월드와이드,21908,18250,9.87,1849,5.9,0.58,6.49,31402,8248.0,1993.0,1790.0,16976
620,033920,무학,14468,14450,7.86,1839,10.0,0.77,6.17,18800,2505.0,287.0,515.0,4118
1002,213500,한솔제지,275829,21300,11.75,1813,8.8,0.97,9.16,21976,17571.0,675.0,420.0,5070
47,000720,현대건설,819149,63900,35.3,1810,3.2,1.1,4.86,58029,168871.0,9861.0,3716.0,71156
872,139130,DGB금융지주,375239,10100,5.65,1787,8.0,0.44,,23088,18239.0,4092.0,3163.0,17084
11,000120,CJ대한통운,34321,-154500,86.51,1786,1.3,1.49,14.03,103964,71104.0,2357.0,389.0,35245
540,018250,애경산업,301333,71500,40.06,1785,37.2,12.94,33.12,5524,6289.0,497.0,381.0,18746
522,016580,환인제약,34958,21000,11.8,1780,11.7,1.61,9.7,13069,1480.0,297.0,272.0,3906
211,003610,방림,3161,23200,13.04,1779,3.8,0.53,5.22,43681,1481.0,63.0,70.0,982
668,055490,테이팩스,33743,27650,15.83,1747,9.6,1.48,10.5,18660,1059.0,120.0,77.0,1304
164,002810,삼영무역,9232,-15750,9.04,1742,9.6,0.84,13.95,18764,2594.0,99.0,286.0,2593
93,001500,현대차증권,8414,-9690,5.66,1711,6.0,0.34,,28815,2123.0,668.0,502.0,2843
0,000020,동화약품,86595,-11400,6.71,1700,17.1,1.07,8.39,10631,2589.0,110.0,470.0,3184
573,024720,한국콜마홀딩스,40440,-38500,22.88,1683,10.3,2.19,10.04,17540,4906.0,618.0,517.0,6907
864,138250,엔에스쇼핑,52612,12300,7.39,1664,13.9,0.99,6.16,12372,4768.0,800.0,552.0,4145
268,004970,신라교역,8027,14050,8.48,1657,5.7,0.47,0.82,29975,4131.0,294.0,265.0,2248
1198,282330,BGF리테일,21651,159000,98.21,1619,,7.07,52.54,22486,9387.0,265.0,280.0,27481
203,003540,대신증권,75931,12250,7.59,1615,6.4,0.57,,21524,4686.0,1330.0,1159.0,6220
635,035720,카카오,280278,-124000,77.4,1602,2.9,2.09,29.43,59332,19723.0,1654.0,1251.0,94595
677,063160,종근당바이오,9206,20050,12.83,1563,5.8,0.74,4.93,27162,1182.0,90.0,80.0,1049
71,001120,LG상사,109639,-22250,14.29,1557,4.9,0.72,6.32,30815,128272.0,2123.0,882.0,8624
734,085620,미래에셋생명,247119,4975,3.23,1541,11.3,0.4,,12336,22844.0,640.0,2211.0,8807
293,005420,코스모화학,101842,-19000,12.36,1537,23.9,2.69,13.72,7066,4316.0,207.0,273.0,2967
230,004130,대덕GDS,107920,12850,8.37,1536,7.2,0.61,2.63,21063,4824.0,300.0,337.0,2644
352,007070,GS리테일,86306,-36950,24.07,1535,5.9,1.4,8.38,26369,82666.0,1657.0,1151.0,28452
181,003090,대웅,250144,17500,11.41,1534,12.9,1.87,8.43,9367,11240.0,845.0,857.0,10175
29,000370,한화손해보험,69738,6710,4.42,1519,14.3,0.66,,10145,52773.0,1975.0,1476.0,7833
593,028100,동아지질,136133,18800,12.42,1514,11.2,1.38,3.25,13585,3397.0,203.0,171.0,2162
120,001820,삼화콘덴서,440958,-83000,54.89,1512,25.7,12.66,31.62,6555,1993.0,220.0,155.0,8628
495,014440,영보화학,31306,-4140,2.76,1502,23.2,0.59,2.6,6986,1646.0,125.0,296.0,828
302,005720,넥센,30769,6070,4.05,1499,9.4,0.38,3.88,16048,3140.0,734.0,818.0,3250
782,100220,비상교육,18403,-8170,5.53,1477,9.0,0.51,2.4,16098,1456.0,258.0,181.0,1062
246,004430,송원산업,145741,26000,17.63,1475,9.6,1.64,9.86,15869,7249.0,545.0,347.0,6240
106,001680,대상,112461,-27450,18.71,1467,6.1,1.14,8.25,24181,29688.0,967.0,518.0,9511
654,047050,포스코대우,341210,-17800,12.33,1444,6.6,0.78,9.63,22774,225717.0,4013.0,1668.0,21961
645,039570,HDC아이콘트롤스,34443,13000,9.01,1443,12.8,1.09,9.17,11953,2640.0,148.0,238.0,2140
744,090350,노루페인트,203294,-11750,8.17,1439,10.2,0.8,8.52,14613,5514.0,278.0,294.0,2350
610,032560,황금에스티,80133,-11150,7.78,1434,9.7,0.72,5.24,15528,2247.0,275.0,227.0,1561
972,195870,해성디에스,79237,17950,12.73,1410,14.0,1.69,8.28,10644,3251.0,339.0,239.0,3052
614,033240,자화전자,49790,12000,8.53,1406,8.5,0.76,1.96,15845,4456.0,279.0,249.0,2148
343,006660,삼성공조,2039,10800,7.73,1398,5.6,0.42,-4.44,25465,918.0,43.0,110.0,878
625,034310,NICE,173690,17050,12.28,1388,9.2,1.16,2.18,14726,14501.0,1226.0,928.0,6459
240,004360,세방,12218,13050,9.51,1372,4.1,0.39,7.86,33681,6661.0,115.0,314.0,2520
571,024090,디씨엠,1075,-12350,9.01,1371,8.6,0.93,4.23,13211,1336.0,166.0,141.0,1445
727,084010,대한제강,78736,-7050,5.15,1370,6.9,0.38,0.91,18670,12285.0,471.0,296.0,1738
243,004380,삼익THK,46213,12900,9.46,1364,16.6,1.49,6.76,8633,3711.0,349.0,282.0,2709
70,001080,만호제강,14723,-19650,14.48,1357,1.8,0.36,1.59,55125,2142.0,29.0,42.0,815
477,012510,더존비즈온,48503,56800,42.07,1350,23.8,9.16,24.28,6203,2056.0,517.0,406.0,16854
1040,227840,현대코퍼레이션홀딩스,37124,28750,21.49,1338,6.6,1.47,22.74,19568,1452.0,87.0,120.0,2616
219,003850,보령제약,177876,10250,7.68,1334,25.5,1.81,29.1,5662,4227.0,10.0,565.0,4531
722,082640,동양생명,98652,-6540,4.93,1327,9.0,0.44,,14974,51369.0,2466.0,1928.0,10553
408,009410,태영건설,200647,-13900,10.52,1321,10.1,1.15,5.23,12120,32664.0,3111.0,1233.0,10620
604,030720,동원수산,38382,-9790,7.43,1318,14.7,1.04,7.73,9421,1617.0,66.0,51.0,453
525,016710,대성홀딩스,1871,7320,5.59,1309,5.3,0.29,3.62,24992,9031.0,245.0,322.0,1178
818,114090,GKL,159309,-24400,18.74,1302,15.3,2.84,7.74,8602,5013.0,1082.0,805.0,15093
252,004560,현대비앤지스틸,24374,-12100,9.3,1301,5.6,0.5,4.43,24033,7259.0,307.0,198.0,1825
295,005440,현대그린푸드,106928,13300,10.24,1299,7.1,0.78,8.45,17132,25340.0,871.0,1215.0,12995
414,009470,삼화전기,213071,-29700,22.97,1293,30.2,5.49,18.22,5410,2070.0,86.0,101.0,1964
985,200880,서연이화,41478,6080,4.81,1264,5.1,0.25,4.92,24673,20075.0,-122.0,304.0,1643
600,030000,제일기획,173175,-19350,15.42,1255,15.8,2.63,9.66,7354,33750.0,1565.0,1284.0,22260
611,032640,LG유플러스,2027791,16300,13.01,1253,10.9,1.36,3.95,11985,122794.0,8263.0,5471.0,71168
587,026960,동서,53449,23300,18.9,1233,10.2,1.9,31.65,12239,5591.0,477.0,1261.0,23230
37,000540,흥국화재,39531,-5920,4.81,1231,14.4,0.61,,9658,31607.0,1072.0,853.0,3803
116,001790,대한제당,3989,23450,19.07,1230,2.4,0.5,15.1,46923,12745.0,165.0,108.0,2073
844,123890,한국자산신탁,104076,5340,4.34,1230,27.1,1.07,,4989,2225.0,1668.0,1267.0,5486
556,020560,아시아나항공,413093,4195,3.42,1227,24.7,0.75,7.01,5607,62271.0,2759.0,2479.0,8610
142,002350,넥센타이어,159115,-9990,8.15,1226,9.9,0.78,4.71,12821,19648.0,1854.0,1254.0,9757
190,003350,한국화장품제조,234908,42900,35.11,1222,9.7,4.09,45.09,10481,672.0,29.0,44.0,1944
673,058730,다스코,213303,-9110,7.5,1214,16.6,1.16,6.79,7846,2232.0,211.0,186.0,1403
948,175330,JB금융지주,111575,-6100,5.05,1207,7.9,0.39,,15630,17741.0,3480.0,2644.0,9482
666,053210,스카이라이프,28256,13300,11.03,1206,10.3,1.1,3.04,12083,6858.0,754.0,573.0,6360
871,138930,BNK금융지주,400033,8220,6.85,1200,5.8,0.38,,21653,33534.0,5943.0,4250.0,26792
646,041650,상신브레이크,8010,5800,4.87,1190,14.5,0.75,4.46,7743,3845.0,359.0,241.0,1245
136,002240,고려제강,10772,-26400,22.28,1185,1.7,0.39,6.02,68324,15505.0,388.0,225.0,5280
312,005870,휴니드,32960,8820,7.49,1177,15.2,1.09,6.0,8123,1809.0,181.0,162.0,1245
756,091810,티웨이항공,142629,11000,9.37,1174,227.6,10.19,6.73,1080,5840.0,471.0,397.0,5167
643,039130,하나투어,114562,68000,58.02,1172,6.6,3.86,9.15,17628,6823.0,408.0,127.0,7899
316,005940,NH투자증권,699177,12750,10.9,1170,7.4,0.79,,16087,11684.0,4592.0,3496.0,35880
60,000970,한국주철관,122846,-10000,8.81,1135,4.7,0.92,7.89,10868,4207.0,192.0,112.0,2280
577,025530,SJM홀딩스,9551,-3905,3.46,1130,11.0,0.4,-1.32,9716,1698.0,104.0,193.0,583
564,023450,동남합성,7,-61100,54.36,1124,2.8,1.57,8.94,38920,1374.0,9.0,16.0,803
499,014710,사조씨푸드,31353,-6640,5.91,1124,9.9,0.55,10.52,12168,3782.0,158.0,194.0,1143
651,044450,KSS해운,6065,-7330,6.54,1120,11.1,0.75,9.74,9806,1776.0,451.0,257.0,1700
639,036580,팜스코,26473,10850,9.77,1111,13.1,1.26,10.97,8600,10233.0,417.0,394.0,3985
792,102280,쌍방울,457955,1170,1.05,1111,60.3,0.5,,2338,1096.0,-216.0,1434.0,1511
329,006220,제주은행,6364,-5680,5.12,1110,6.8,0.31,,18293,1765.0,337.0,251.0,1257
580,025620,제이준코스메틱,305654,20050,18.06,1110,25.7,4.18,23.21,4796,1297.0,223.0,274.0,5317
388,008730,율촌화학,65221,12950,11.76,1101,8.3,0.96,6.62,13537,4922.0,404.0,273.0,3212
806,105630,한세실업,158914,-18350,16.68,1100,9.3,1.54,10.2,11892,17113.0,565.0,461.0,7340
893,143210,핸즈코퍼레이션,14656,8030,7.51,1069,7.5,0.54,4.76,14783,6131.0,319.0,232.0,1756
215,003690,코리안리,221873,10700,10.02,1068,6.2,0.6,,17970,72081.0,1756.0,1330.0,12879
1053,234080,JW생명과학,57091,24800,23.4,1060,17.5,3.85,12.97,6448,1436.0,238.0,168.0,3927
721,081660,휠라코리아,456122,42700,41.46,1030,7.5,3.27,12.76,13074,25303.0,2175.0,1081.0,26096
1127,264900,크라운제과,7005,12650,12.31,1028,,1.39,8.68,9083,3443.0,211.0,137.0,1584
555,020150,일진머티리얼즈,1624171,54800,53.41,1026,10.3,4.75,31.3,11531,4540.0,495.0,422.0,25269
741,089470,HDC현대EP,15453,-5910,5.9,1002,11.4,0.67,7.05,8772,9144.0,415.0,310.0,1885
281,005190,동성화학,16570,13250,13.4,989,5.1,0.69,4.13,19067,2043.0,82.0,51.0,707
262,004840,DRB동일,17184,7350,7.69,956,5.4,0.42,3.46,17367,5469.0,339.0,191.0,1432
282,005250,녹십자홀딩스,50392,29900,31.31,955,5.5,1.82,11.91,16406,14655.0,1120.0,707.0,14061
710,078000,텔코웨어,46790,14650,15.55,942,5.0,1.32,8.77,11115,414.0,52.0,53.0,1421
562,023150,MH에탄올,2983,-5370,5.7,942,10.4,0.6,20.82,8930,520.0,81.0,43.0,396
345,006800,미래에셋대우,1121120,7980,8.65,923,7.2,0.75,,10570,17119.0,6278.0,5049.0,52534
3,000050,경방,6113,13700,14.84,923,3.7,0.54,9.04,25502,3608.0,423.0,253.0,3756
1084,249420,일동제약,53979,24000,26.06,921,7.2,1.81,13.89,13228,4607.0,254.0,198.0,5182
137,002250,알보젠코리아,444,-27100,29.81,909,5.6,1.84,10.66,14758,1901.0,258.0,104.0,3213
618,033660,아주캐피탈,41385,8340,9.19,908,7.2,0.68,,12221,2118.0,1126.0,538.0,4799
761,092780,동양피스톤,397463,4265,4.71,906,12.7,0.66,5.04,6436,2942.0,190.0,94.0,562
667,053690,한미글로벌,14010,-10150,11.29,899,9.1,1.11,6.45,9139,2008.0,108.0,97.0,1112
256,004710,한솔테크닉스,70547,-9540,10.93,873,9.0,0.99,6.27,9638,9353.0,305.0,187.0,2109
630,035000,지투알,8846,7660,8.81,869,9.3,0.81,-0.42,9469,5013.0,197.0,141.0,1269
954,181710,NHN엔터테인먼트,60466,61600,71.3,864,1.1,0.8,10.39,77006,9091.0,347.0,87.0,12052
771,096760,JW홀딩스,311226,7970,9.27,860,38.0,3.01,16.02,2651,6839.0,414.0,569.0,5042
443,010960,삼호개발,60860,-5320,6.19,860,13.8,0.81,2.37,6578,2657.0,242.0,214.0,1330
370,007810,코리아써키트,27894,6740,7.88,855,6.6,0.5,2.83,13413,5916.0,111.0,296.0,1592
376,008060,대덕전자,91278,8320,9.73,855,7.2,0.78,3.0,10658,5121.0,306.0,356.0,4060
622,034120,SBS,26569,-18000,21.18,850,2.7,0.59,6.31,30428,7732.0,187.0,159.0,3285
122,001940,KISCO홀딩스,11512,12050,14.29,843,1.7,0.29,-3.54,41227,12213.0,974.0,-72.0,2226
487,013570,디와이,22111,5670,6.92,819,6.2,0.44,3.01,12954,8223.0,454.0,409.0,1492
20,000220,유유제약,349683,15100,18.6,812,5.7,1.41,18.94,10692,629.0,36.0,43.0,962
793,102460,이연제약,43654,21150,26.4,801,6.3,1.51,16.32,13985,1263.0,167.0,134.0,3547
521,016450,한세예스24홀딩스,86428,8390,10.49,800,11.5,1.18,4.56,7133,24623.0,784.0,604.0,3356
766,094280,효성ITX,11018,11100,14.14,785,16.5,2.21,8.62,5025,3950.0,122.0,95.0,1283
682,067830,세이브존I&C,18649,4075,5.33,764,7.7,0.43,2.84,9498,1784.0,362.0,289.0,1672
739,088790,진도,7971,-5500,7.21,763,9.6,0.67,8.36,8225,1283.0,115.0,95.0,685
738,088350,한화생명,1447995,-4805,6.35,757,6.5,0.45,,10767,149501.0,9534.0,6887.0,41733
400,009190,대양금속,13984,-5190,6.91,751,46.5,5.24,6.58,990,1729.0,129.0,99.0,639
1007,214390,경보제약,56047,12500,16.64,751,13.3,2.11,8.91,5919,1917.0,246.0,180.0,2988
1066,241590,화승엔터프라이즈,245779,13600,18.21,747,18.4,3.19,11.45,4262,7682.0,585.0,416.0,8233
769,095720,웅진씽크빅,32192,6120,8.21,745,8.6,0.71,3.39,8674,6243.0,342.0,249.0,2119
278,005090,삼광글라스,11209,36500,49.06,744,1.2,0.59,42.79,61724,3200.0,-180.0,25.0,1772
730,084690,대상홀딩스,22441,-8570,12.26,699,5.2,0.63,3.92,13705,33837.0,1145.0,594.0,3103
921,155660,DSR,36959,-4345,6.28,692,8.2,0.5,5.31,8721,2264.0,139.0,110.0,695
706,075180,새론오토모티브,18911,5310,7.68,691,6.1,0.46,0.54,11439,1835.0,167.0,133.0,1020
629,034830,한국토지신탁,534115,-2810,4.12,682,25.7,0.99,,2834,2500.0,1711.0,1678.0,7095
719,079980,휴비스,174992,-9420,13.83,681,5.6,0.81,6.32,11639,12810.0,296.0,232.0,3250
720,081000,일진다이아,137140,-24000,35.61,674,8.4,2.8,15.41,8567,1237.0,115.0,74.0,2707
389,008770,호텔신라,405818,107500,161.17,667,3.8,6.44,31.91,16687,40115.0,731.0,253.0,42192
323,006060,화승인더,482098,-8530,12.87,663,15.4,1.95,5.7,4379,11519.0,948.0,485.0,4719
825,115390,락앤락,86174,-17300,26.86,644,5.3,1.49,11.46,11609,4174.0,516.0,349.0,9515
357,007280,한국특수형강,25980,2995,4.66,643,19.2,0.87,4.58,3430,3463.0,85.0,116.0,540
401,009200,무림페이퍼,138499,3535,5.51,641,6.7,0.36,6.4,9866,10346.0,698.0,409.0,1471
183,003160,디아이,315884,5060,7.92,639,15.2,1.23,8.51,4104,1522.0,115.0,194.0,1594
385,008560,메리츠종금증권,801564,3700,5.84,634,13.8,0.83,,4478,8484.0,4436.0,3552.0,22409
653,047040,대우건설,861274,5360,8.51,630,12.1,0.99,6.7,5396,117668.0,4290.0,2579.0,22277
784,100840,S&TC,12574,15950,25.36,629,2.0,0.5,2.75,32084,1841.0,192.0,46.0,1164
648,042670,두산인프라코어,853427,9840,15.69,627,8.1,1.28,6.07,7662,65679.0,6608.0,2966.0,20482
191,003410,쌍용양회,2882022,6040,9.68,624,16.6,1.56,10.13,3879,15171.0,2509.0,3012.0,30433
557,020760,일진디스플,99552,4200,6.75,622,24.0,1.44,4.47,2919,2513.0,197.0,176.0,1189
193,003460,유화증권,822,-14200,22.87,621,1.7,0.46,,30967,170.0,73.0,79.0,1610
490,013870,지엠비코리아,47970,7040,11.35,620,5.1,0.59,6.19,12011,4668.0,135.0,118.0,1343
178,003070,코오롱글로벌,26102,8050,13.39,601,3.4,0.44,7.92,18236,36536.0,725.0,152.0,2029
416,009580,무림P&P,596621,11200,19.15,585,6.7,1.24,10.66,9029,6079.0,447.0,365.0,6985
690,069640,한세엠케이,7242,8290,14.27,581,4.8,0.67,7.3,12284,3289.0,95.0,75.0,1070
74,001200,유진투자증권,169368,2740,4.72,580,8.2,0.37,,7309,2407.0,714.0,561.0,2654
185,003220,대원제약,87444,-18950,33.07,573,6.5,2.15,10.67,8809,2655.0,253.0,103.0,3619
405,009290,광동제약,349764,7480,13.08,572,6.1,1.0,7.88,7476,11416.0,357.0,231.0,3921
685,068400,AJ렌터카,165902,12900,22.55,572,5.3,1.16,3.84,11091,6368.0,409.0,123.0,2857
417,009680,모토닉,8948,9430,16.51,571,3.2,0.79,0.93,11991,2115.0,128.0,127.0,3112
378,008250,이건산업,174208,-13200,23.16,570,3.4,0.81,9.44,16251,2987.0,160.0,54.0,1237
459,011500,한농화성,27064,4610,8.1,569,8.3,0.66,6.34,6935,2363.0,79.0,87.0,721
129,002100,경농,435692,-11950,21.04,568,5.8,1.46,23.72,8157,2065.0,84.0,101.0,2592
1195,281820,케이씨텍,25846,-16550,29.4,563,,1.6,18.54,10331,751.0,139.0,112.0,3283
140,002310,아세아제지,39343,36050,64.15,562,1.1,0.7,11.77,51433,7286.0,54.0,50.0,3229
583,025860,남해화학,154135,-14950,26.7,560,6.6,1.76,15.25,8478,11224.0,281.0,267.0,7427
665,052690,한전기술,112196,-21800,39.07,558,4.8,1.82,22.25,11958,4902.0,181.0,212.0,8332
491,014130,한익스프레스,41032,-4820,8.64,558,11.2,0.92,9.82,5242,5279.0,101.0,67.0,578
382,008420,문배철강,1794383,3880,6.97,557,10.5,0.78,15.56,4964,1560.0,65.0,101.0,796
423,010040,한국내화,84899,-3265,5.96,548,10.1,0.61,7.39,5387,2704.0,108.0,116.0,746
545,018880,한온시스템,462179,11950,22.09,541,15.2,3.22,9.71,3707,55857.0,4684.0,2984.0,63789
31,000400,롯데손해보험,406730,2550,4.72,540,14.2,0.63,,4075,22800.0,1011.0,746.0,3424
827,117580,대성에너지,6523,5860,10.85,540,5.0,0.54,4.04,10916,7660.0,199.0,149.0,1612
500,014790,한라,229444,-5700,10.67,534,12.8,0.7,5.8,8199,19206.0,1572.0,466.0,2170
102,001560,제일연마,668,6310,11.82,534,5.6,0.87,5.88,7264,825.0,63.0,40.0,631
275,005010,휴스틸,37472,13900,26.08,533,1.0,0.26,7.66,54480,6906.0,227.0,37.0,1047
815,111110,호전실업,2952,13200,24.86,531,4.3,0.94,7.77,14017,3284.0,151.0,44.0,1056
300,005680,삼영전자,92091,14500,27.41,529,2.3,0.62,3.61,23542,2294.0,89.0,106.0,2900
277,005070,코스모신소재,274643,25050,47.62,526,13.1,6.27,34.71,3996,3146.0,85.0,82.0,4947
832,119650,KC코트렐,8096,-3870,7.49,517,9.3,0.66,8.01,5861,1685.0,35.0,69.0,503
103,001570,금양,11264,2275,4.4,517,41.2,1.71,8.47,1333,1804.0,131.0,186.0,982
214,003680,한성기업,14716,7400,14.51,510,4.8,0.72,13.14,10248,3228.0,67.0,26.0,405
364,007590,동방아그로,34242,-7650,15.0,510,4.6,0.81,5.88,9492,1202.0,67.0,59.0,1042
398,009160,SIMPAC,128787,2780,5.46,509,5.4,0.34,11.04,8280,2306.0,117.0,129.0,1819
1006,214330,금호에이치티,60493,-6030,11.94,505,5.6,0.65,5.35,9294,1797.0,89.0,49.0,589
1203,284740,쿠쿠홈시스,6006,-226500,450.3,503,,2.89,105.65,78341,303.0,50.0,24.0,10164
269,004980,성신양회,562993,11650,23.78,490,3.5,0.79,6.91,14800,6472.0,328.0,121.0,2797
711,078520,에이블씨엔씨,122781,13550,27.65,490,3.3,1.11,6.57,12224,3733.0,112.0,88.0,3364
392,008930,한미사이언스,88810,80500,164.96,488,4.6,7.68,272.99,10484,6523.0,140.0,308.0,51117
1191,280360,롯데제과,2191,-157000,325.73,482,,0.8,46.0,195943,4048.0,84.0,19.0,6608
180,003080,성보화학,4354,6330,13.44,471,5.8,0.79,,8063,584.0,-28.0,93.0,1267
551,019680,대교,24224,7240,15.54,466,6.3,1.12,5.09,6440,8122.0,455.0,416.0,6132
34,000490,대동공업,87623,-7080,15.26,464,4.5,0.79,10.31,8991,6101.0,172.0,99.0,1680
865,138490,코오롱플라스틱,19133,-6850,14.86,461,9.5,1.34,10.17,5114,2622.0,196.0,175.0,2603
708,077500,유니퀘스트,36415,8080,17.72,456,6.9,1.26,20.8,6427,2461.0,88.0,136.0,2194
971,194370,제이에스코퍼레이션,37501,15050,33.3,452,3.7,1.28,8.43,11721,2363.0,152.0,58.0,2007
602,030210,KTB투자증권,346419,3760,8.41,447,7.7,0.55,,6862,2327.0,428.0,363.0,2268
496,014530,극동유화,27239,-3465,7.79,445,10.5,0.81,8.04,4256,4901.0,136.0,151.0,1208
263,004870,티웨이홀딩스,302049,-3645,8.42,433,45.5,3.1,2.28,1177,6128.0,455.0,371.0,2586
849,130660,한전산업,34421,3530,8.25,428,20.4,1.61,4.91,2188,3380.0,187.0,139.0,1151
306,005750,대림B&Co,99759,5250,12.44,422,4.5,0.55,7.55,9576,2329.0,121.0,67.0,875
526,016740,두올,75219,3910,9.31,420,9.9,0.86,3.25,4554,3450.0,220.0,142.0,713
1046,229640,LS전선아시아,39945,-6470,15.44,419,10.7,1.69,8.05,3825,4037.0,198.0,143.0,1981
637,036530,S&T홀딩스,22783,13250,31.7,418,1.1,0.36,-3.02,36826,15082.0,606.0,259.0,2160
265,004910,조광페인트,30358,7910,19.29,410,2.4,0.56,17.84,14205,2012.0,52.0,43.0,1012
652,044820,코스맥스비티아이,7604,-29800,74.13,402,1.3,0.99,22.96,30075,2983.0,101.0,58.0,2862
845,126560,현대에이치씨엔,53968,-4110,10.41,395,6.7,0.69,1.62,5928,2902.0,493.0,435.0,4639
257,004720,우리들제약,210108,8550,21.65,395,9.9,1.89,10.8,4516,799.0,60.0,44.0,989
146,002390,한독,104407,26350,67.39,391,1.7,1.17,32.74,22573,4180.0,-19.0,35.0,3627
379,008260,NI스틸,116718,2990,7.75,386,11.9,0.87,7.47,3452,1506.0,156.0,110.0,855
631,035150,백산,55712,6000,15.79,380,7.3,1.16,4.9,5167,2114.0,237.0,87.0,1452
85,001390,KG케미칼,28398,-27000,71.62,377,1.9,1.37,4.83,19661,10995.0,762.0,102.0,3359
516,015890,태경산업,65079,6500,17.33,375,6.1,1.04,6.76,6261,5637.0,196.0,78.0,1900
641,037560,CJ헬로,615945,8150,21.85,373,3.0,0.64,4.06,12746,11199.0,729.0,289.0,6312
112,001750,한양증권,2171,7350,19.86,370,1.8,0.36,,20290,461.0,61.0,49.0,936
843,123700,SJM,26567,3760,10.36,363,3.6,0.37,1.38,10282,1631.0,84.0,57.0,587
58,000910,유니온,42590,-4285,11.9,360,3.7,0.45,11.09,9537,1811.0,5.0,19.0,669
35,000500,가온전선,2546,-21500,60.39,356,0.5,0.35,11.3,62234,8370.0,79.0,15.0,894
375,008040,사조동아원,63204,-1400,3.97,353,26.4,1.21,11.16,1153,3951.0,293.0,292.0,1976
694,070960,용평리조트,132251,-6890,19.57,352,4.2,0.81,9.13,8480,2097.0,335.0,170.0,3316
131,002150,도화엔지니어링,172301,-7640,21.7,352,5.1,1.09,11.35,6992,3990.0,165.0,117.0,2576
32,000430,대원강업,7603,4100,11.68,351,4.8,0.56,5.25,7374,10282.0,382.0,262.0,2542
692,069730,DSR제강,23969,-4870,13.99,348,3.9,0.54,8.27,9032,1775.0,25.0,50.0,701
247,004440,대림씨엔에스,19167,-11900,34.39,346,1.5,0.53,4.7,22424,2209.0,129.0,44.0,1515
195,003470,유안타증권,334114,-3410,9.91,344,6.6,0.66,,5174,3599.0,585.0,707.0,6806
684,068290,삼성출판사,16987,9700,28.7,338,3.9,1.11,6.38,8770,1766.0,110.0,59.0,970
582,025820,이구산업,56960,1795,5.34,336,10.6,0.54,8.83,3302,2293.0,142.0,112.0,600
226,004080,신흥,1608,-10450,31.48,332,3.7,1.16,17.05,8997,1211.0,40.0,32.0,1003
768,095570,AJ네트웍스,24121,5060,15.81,320,5.3,0.82,4.2,6168,14310.0,772.0,206.0,2369
530,017180,명문제약,1768075,6770,21.16,320,8.3,1.7,25.75,3985,1401.0,75.0,81.0,1661
765,093370,후성,1772011,11800,36.88,320,18.2,6.18,18.47,1910,2488.0,355.0,282.0,10928
318,005950,이수화학,40996,-11750,37.9,310,1.6,0.63,10.85,18553,15078.0,344.0,23.0,1795
336,006380,카프로,163208,6360,20.58,309,4.8,0.97,5.94,6590,5413.0,242.0,123.0,2544
201,003530,한화투자증권,188471,2525,8.28,305,6.4,0.51,,4925,2755.0,646.0,541.0,4354
394,009070,KCTC,54355,2815,9.45,298,5.0,0.46,8.75,6092,3646.0,116.0,90.0,845
436,010660,화천기계,481,20900,71.09,294,0.5,0.37,3.61,55972,2084.0,3.0,6.0,460
517,016090,대현,61085,2570,9.11,282,7.4,0.67,4.0,3819,2837.0,139.0,125.0,1164
789,101530,해태제과식품,9271,12650,45.02,281,2.6,1.28,13.78,9899,8015.0,189.0,75.0,3683
45,000680,LS네트웍스,27483,3010,10.75,280,3.4,0.38,49.11,7902,4434.0,28.0,206.0,2372
236,004250,NPC,2595,-4660,16.64,280,4.7,0.78,3.88,5966,3863.0,167.0,118.0,1711
560,021820,세원정공,1165,-9810,35.67,275,0.6,0.23,-7.91,42950,2330.0,-95.0,-22.0,981
561,023000,삼원강재,2276,2950,10.73,275,5.7,0.61,3.99,4874,2762.0,126.0,110.0,1180
596,028670,팬오션,1006318,-5280,19.7,268,5.8,1.18,10.43,4469,23362.0,1950.0,1413.0,28224
77,001250,GS글로벌,603629,-3030,11.79,257,6.2,0.68,10.75,4452,33874.0,480.0,225.0,2501
471,012200,계양전기,46178,4180,16.39,255,4.8,0.78,5.77,5364,3399.0,113.0,91.0,1363
842,123690,한국화장품,464947,14500,57.77,251,7.0,3.93,17.91,3691,1513.0,76.0,40.0,2330
675,058860,케이티스,33648,2695,10.96,246,5.2,0.58,3.02,4633,4381.0,111.0,83.0,938
174,003000,부광약품,266241,23900,97.95,244,5.2,5.52,83.03,4329,1507.0,77.0,111.0,11680
170,002920,유성기업,4675,3120,12.84,243,2.4,0.31,-1.47,10215,2517.0,32.0,67.0,810
148,002420,세기상사,898,83700,359.23,233,0.4,1.44,165.31,58095,56.0,-4.0,1.0,341
411,009440,KC그린홀딩스,24852,-4405,18.99,232,3.2,0.61,3.21,7226,3524.0,198.0,94.0,988
101,001550,조비,219837,-34600,149.78,231,2.5,3.76,80.32,9202,599.0,16.0,11.0,1797
